matchId,squadId,oppSquadId,period,attempt_from_zone1,attempt_from_zone2,attempts1,attempts2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111080104,804,8119,1,15.0,6.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,85.0,6.0,2.0,2.0,2.0,4.0,57.0,20.0,27.0,3.0,67.0,3.0,13.0,1.0,13.0,21.0,7.0,13.0,1.0,14.0,11.0,2.0,1.0,3.0,1.0,14.0,103.0,3.0,0.0,27.0,9.0,3.0,15.0,3.0,29.0,1.0,61.0,0.0,20.0,1.0,115.35911602209944,48.275862068965516,61.111111111111114,-12.835249042145598
111080104,804,8119,2,12.0,2.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,13.0,64.0,13.0,0.0,0.0,4.0,4.0,34.0,14.0,17.0,2.0,100.0,7.0,10.0,2.0,12.0,14.0,2.0,10.0,2.0,12.0,9.0,2.0,1.0,2.0,2.0,0.0,53.0,2.0,0.0,17.0,15.0,0.0,14.0,7.0,23.0,1.0,47.0,0.0,20.0,0.0,90.78947368421053,52.17391304347826,63.63636363636363,-11.462450592885375
111080104,804,8119,3,9.0,7.0,9.0,7.0,1.0,0.0,0.0,1.0,0.0,11.0,75.0,8.0,0.0,0.0,3.0,3.0,41.0,14.0,20.0,2.0,50.0,4.0,8.0,4.0,10.0,16.0,4.0,8.0,4.0,12.0,9.0,1.0,2.0,1.0,0.0,0.0,70.5,5.0,0.0,20.0,13.0,2.0,16.0,4.0,24.0,3.0,53.0,0.0,40.0,0.0,95.15418502202644,50.0,60.0,-10.0
111080104,804,8119,4,13.0,5.0,13.0,5.0,1.0,4.0,0.0,0.0,0.0,13.0,54.0,7.0,3.0,3.0,1.0,4.0,46.0,18.0,25.0,8.0,88.0,9.0,12.0,3.0,15.0,18.0,3.0,12.0,3.0,15.0,7.0,7.0,1.0,1.0,4.0,0.0,134.0,0.0,1.0,25.0,7.0,4.0,18.0,9.0,30.0,3.0,59.0,0.0,20.0,0.0,118.42105263157896,50.0,36.0,14.0
111080104,8119,804,1,12.0,2.0,12.0,2.0,2.0,0.0,0.0,0.0,1.0,12.0,62.0,7.0,0.0,0.0,6.0,6.0,33.0,11.0,18.0,4.0,75.0,5.0,9.0,2.0,9.0,14.0,3.0,9.0,2.0,11.0,8.0,3.0,0.0,1.0,3.0,67.0,99.5,6.0,0.0,18.0,13.0,1.0,13.0,5.0,18.0,3.0,39.0,0.0,0.0,2.0,71.60220994475138,61.111111111111114,48.275862068965516,12.835249042145598
111080104,8119,804,2,13.0,3.0,13.0,3.0,1.0,2.0,0.0,0.0,1.0,13.0,62.0,11.0,1.0,1.0,2.0,3.0,42.0,14.0,24.0,3.0,67.0,6.0,12.0,2.0,12.0,16.0,2.0,12.0,2.0,14.0,8.0,2.0,4.0,2.0,2.0,50.0,80.0,2.0,1.0,24.0,13.0,3.0,16.0,6.0,22.0,1.0,53.0,0.0,133.0,1.0,86.8421052631579,63.63636363636363,52.17391304347826,11.462450592885375
111080104,8119,804,3,14.0,2.0,14.0,2.0,1.0,1.0,1.0,0.0,0.0,12.0,62.0,11.0,0.0,0.0,8.0,8.0,45.0,14.0,26.0,1.0,100.0,2.0,10.0,2.0,10.0,16.0,4.0,10.0,2.0,12.0,8.0,1.0,3.0,0.0,1.0,25.0,87.0,2.0,0.0,26.0,13.0,2.0,14.0,4.0,20.0,1.0,47.0,0.0,100.0,1.0,79.29515418502203,60.0,50.0,10.0
111080104,8119,804,4,10.0,2.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,58.0,15.0,3.0,3.0,2.0,6.0,34.0,11.0,19.0,4.0,25.0,10.0,9.0,0.0,9.0,12.0,3.0,9.0,0.0,9.0,7.0,1.0,1.0,4.0,1.0,0.0,56.0,0.0,1.0,19.0,15.0,4.0,9.0,10.0,25.0,0.0,41.0,0.0,33.0,0.0,98.6842105263158,36.0,50.0,-14.0
