squadId,matchId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating,turnoverHeld,roundNo,gameNo
Thunderbirds,116650753.07142857,3940.1428571428573,50.857142857142854,6.928571428571429,50.857142857142854,6.928571428571429,3.9285714285714284,2.857142857142857,0.14285714285714285,0.9285714285714286,1.3571428571428572,45.642857142857146,57.0,46.785714285714285,3.142857142857143,3.142857142857143,14.214285714285714,17.357142857142858,53.42857142857143,84.92857142857143,17.285714285714285,58.357142857142854,23.857142857142858,45.42857142857143,3.142857142857143,44.857142857142854,57.785714285714285,9.214285714285714,45.42857142857143,3.142857142857143,48.57142857142857,28.357142857142858,10.0,6.428571428571429,6.571428571428571,9.428571428571429,5.5,18.5,313.64285714285717,15.214285714285714,2.2857142857142856,62.0,8.928571428571429,51.714285714285715,29.357142857142858,6.714285714285714,40.07142857142857,44.785714285714285,0.0,54.92857142857143,15.642857142857142,1.5714285714285714,87.71428571428571,87.71428571428571,55.5358674532493,53.90394340218269,1.631924051066615,1.0,7.5,3.0714285714285716
Vixens,116650752.07142857,3939.714285714286,61.785714285714285,6.785714285714286,61.785714285714285,6.785714285714286,2.0714285714285716,2.4285714285714284,0.5,0.14285714285714285,0.7142857142857143,51.642857142857146,72.21428571428571,47.857142857142854,3.5714285714285716,3.5714285714285716,9.642857142857142,13.214285714285714,62.642857142857146,86.35714285714286,12.928571428571429,71.14285714285714,18.857142857142858,55.5,3.142857142857143,53.142857142857146,68.57142857142857,9.928571428571429,55.5,3.142857142857143,58.642857142857146,41.785714285714285,9.357142857142858,7.5,5.0,5.928571428571429,3.357142857142857,33.07142857142857,371.2857142857143,13.928571428571429,1.5,61.857142857142854,11.571428571428571,61.785714285714285,22.214285714285715,7.285714285714286,45.642857142857146,51.0,0.0,64.35714285714286,12.142857142857142,3.2142857142857144,90.92857142857143,90.42857142857143,64.53274435576859,61.15694683084437,3.375797524924227,1.75,7.5,2.0714285714285716
Swifts,116650752.28571428,3939.4285714285716,57.07142857142857,9.642857142857142,57.07142857142857,9.642857142857142,2.5714285714285716,2.4285714285714284,0.6428571428571429,0.07142857142857142,0.5714285714285714,50.57142857142857,67.5,47.07142857142857,3.357142857142857,3.357142857142857,13.071428571428571,16.428571428571427,60.5,86.07142857142857,12.071428571428571,59.142857142857146,19.714285714285715,48.285714285714285,5.0,47.92857142857143,66.71428571428571,13.428571428571429,48.285714285714285,5.0,53.285714285714285,38.07142857142857,7.285714285714286,7.928571428571429,6.714285714285714,6.714285714285714,6.5,24.357142857142858,329.39285714285717,10.785714285714286,2.0,58.0,11.0,58.285714285714285,26.214285714285715,5.5,45.714285714285715,50.42857142857143,0.0,59.714285714285715,11.285714285714286,3.142857142857143,93.57142857142857,93.57142857142857,57.21538828753719,63.27899661197331,-6.063608324436118,0.4166666666666667,7.5,2.2857142857142856
Firebirds,116650752.35714285,3939.285714285714,63.57142857142857,8.928571428571429,63.57142857142857,8.928571428571429,2.7142857142857144,1.9285714285714286,0.42857142857142855,0.21428571428571427,2.357142857142857,58.42857142857143,72.57142857142857,50.0,3.0714285714285716,3.0714285714285716,11.571428571428571,14.642857142857142,66.42857142857143,87.14285714285714,11.142857142857142,59.142857142857146,20.928571428571427,58.142857142857146,4.214285714285714,56.57142857142857,72.5,10.142857142857142,58.142857142857146,4.214285714285714,62.357142857142854,46.357142857142854,6.785714285714286,9.214285714285714,6.928571428571429,5.071428571428571,3.5714285714285716,35.714285714285715,351.92857142857144,11.214285714285714,1.2142857142857142,61.214285714285715,8.785714285714286,66.57142857142857,24.5,7.142857142857143,52.857142857142854,49.5,0.0,66.5,12.214285714285714,3.5714285714285716,96.42857142857143,96.42857142857143,64.60980073824304,64.34526393709145,0.2645368011515963,0.75,7.5,2.357142857142857
Fever,116650752.57142857,3938.8571428571427,67.28571428571429,8.142857142857142,67.28571428571429,8.142857142857142,2.7142857142857144,1.7142857142857142,0.0,0.2857142857142857,1.6428571428571428,55.785714285714285,72.42857142857143,45.92857142857143,2.4285714285714284,2.4285714285714284,12.071428571428571,14.5,70.21428571428571,92.57142857142857,12.357142857142858,65.64285714285714,18.142857142857142,63.357142857142854,4.428571428571429,62.214285714285715,75.42857142857143,7.642857142857143,63.357142857142854,4.428571428571429,67.78571428571429,47.357142857142854,8.071428571428571,7.928571428571429,5.714285714285714,5.785714285714286,1.9285714285714286,53.357142857142854,408.89285714285717,12.642857142857142,1.0714285714285714,58.714285714285715,7.285714285714286,72.21428571428571,20.071428571428573,8.071428571428571,48.57142857142857,45.714285714285715,0.0,68.92857142857143,11.285714285714286,3.857142857142857,93.5,93.5,72.5471101970794,61.225012442286605,11.322097754792793,0.8333333333333334,7.5,2.5714285714285716
Lightning,116650752.21428572,2895.0,56.714285714285715,11.714285714285714,56.714285714285715,11.714285714285714,2.9285714285714284,2.2142857142857144,0.35714285714285715,0.7142857142857143,2.5714285714285716,55.214285714285715,67.85714285714286,39.714285714285715,2.0714285714285716,2.0714285714285716,8.5,10.571428571428571,61.0,87.35714285714286,10.5,60.92857142857143,19.785714285714285,49.642857142857146,6.071428571428571,49.142857142857146,68.42857142857143,12.714285714285714,49.642857142857146,6.071428571428571,55.714285714285715,41.142857142857146,6.285714285714286,8.285714285714286,7.214285714285714,5.142857142857143,6.642857142857143,29.5,294.5,12.928571428571429,0.9285714285714286,52.714285714285715,8.928571428571429,61.785714285714285,26.428571428571427,6.714285714285714,49.785714285714285,51.0,0.0,68.35714285714286,10.928571428571429,3.642857142857143,93.64285714285714,93.64285714285714,59.67611805987254,65.93228311210028,-6.256165052227731,0.5833333333333334,7.5,2.2142857142857144
GIANTS,116650752.57142857,2894.8571428571427,54.142857142857146,13.142857142857142,54.142857142857146,13.142857142857142,2.5714285714285716,3.142857142857143,0.42857142857142855,0.0,0.9285714285714286,53.07142857142857,69.07142857142857,44.785714285714285,3.0714285714285716,3.0714285714285716,11.285714285714286,14.357142857142858,61.642857142857146,87.64285714285714,12.142857142857142,61.714285714285715,19.214285714285715,49.357142857142854,7.285714285714286,51.785714285714285,67.28571428571429,10.642857142857142,49.357142857142854,7.285714285714286,56.642857142857146,41.5,7.357142857142857,7.785714285714286,4.857142857142857,6.214285714285714,6.214285714285714,14.357142857142858,332.07142857142856,10.5,1.2142857142857142,55.285714285714285,7.928571428571429,63.92857142857143,25.428571428571427,5.0,47.285714285714285,52.5,0.0,65.64285714285714,11.928571428571429,1.5,94.14285714285714,93.65384615384616,59.93776935981608,65.45815880341294,-5.5203894435968595,1.0,7.5,2.5714285714285716
Magpies,116650752.85714285,2894.714285714286,63.42857142857143,5.714285714285714,63.42857142857143,5.714285714285714,3.7142857142857144,2.4285714285714284,0.35714285714285715,0.35714285714285715,1.1428571428571428,55.857142857142854,71.07142857142857,56.642857142857146,3.5,3.5,10.428571428571429,13.928571428571429,63.5,83.57142857142857,12.071428571428571,68.35714285714286,20.071428571428573,56.857142857142854,3.0,54.42857142857143,69.14285714285714,9.285714285714286,56.857142857142854,3.0,59.857142857142854,43.357142857142854,8.0,8.5,6.428571428571429,5.428571428571429,3.4285714285714284,36.57142857142857,351.4642857142857,11.5,1.0714285714285714,68.14285714285714,10.571428571428571,62.857142857142854,23.5,6.428571428571429,50.142857142857146,47.92857142857143,0.0,72.92857142857143,12.642857142857142,2.9285714285714284,92.64285714285714,92.64285714285714,64.81977564405022,63.573968955724744,1.24580668832548,0.6666666666666666,7.5,2.857142857142857
