matchId,squadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers,reboundsPer60,turnoverHeldPer60,netPointsPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,goal_from_zone2Per60,goal_from_zone1Per60,pointsPer60,goalMissesPer60,goalAssistsPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,goalsPer60,offsidesPer60,goal2Per60,goal1Per60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,contactPenaltiesPer60,gainToGoalPercPer60,centrePassToGoalPercPer60,interceptPassThrownPer60,gainPer60,blockedPer60,deflectionWithGainPer60,tossUpWinPer60,feedsPer60,attempt2Per60,attempt1Per60,secondPhaseReceivePer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
116650402,807,80530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,0.0,69.5,3.0,0.0,14.0,3.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,69.5,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,60.0,0.0,0.0,3.0,1.0,13.0,13.0
116650402,807,80833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,2.0,25.0,32.0,2.0,0.0,3.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,126.5,3.0,2.0,11.0,6.0,0.0,3.0,4.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,126.5,11.0,1.0,3.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,32.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,60.0,25.0,3.0,6.0,1.0,13.0,13.0
116650402,807,991905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,60.0,0.0,6.5,2.0,0.0,11.0,2.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.5,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,60.0,0.0,0.0,2.0,0.0,13.0,13.0
116650402,807,993463,23.0,1.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,0.0,0.0,2.0,2.0,26.0,30.0,0.0,0.0,6.0,23.0,0.0,22.0,24.0,1.0,23.0,0.0,23.0,2.0,0.0,60.0,0.0,92.0,0.0,0.0,3.0,1.0,23.0,6.0,4.0,1.0,20.0,0.0,0.0,4.0,1.0,0.0,92.0,3.0,2.0,6.0,0.0,23.0,23.0,1.0,22.0,1.0,23.0,0.0,23.0,23.0,0.0,0.0,23.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,30.0,1.0,23.0,20.0,0.0,0.0,0.0,1.0,6.0,24.0,2.0,4.0,60.0,26.0,4.0,1.0,0.0,13.0,13.0
116650402,807,1004472,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,20.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.71666666666667,0.0,27.5,1.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,40.52394596807204,4.420794105607859,0.0,4.420794105607859,0.0,0.0,0.0,0.0,16.209578387228817,0.0,30.945558739255013,1.4735980352026197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9471960704052393,0.0,0.0,1.4735980352026197,0.0,0.0,0.0,0.0,29.471960704052393,0.0,0.0,16.209578387228817,1.4735980352026197,0.0,0.0,0.0,4.420794105607859,0.0,0.0,4.420794105607859,60.0,20.630372492836674,1.4735980352026197,0.0,0.0,8.0,11.788784281620957
116650402,807,1007219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,2.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.15,0.0,16.0,3.0,0.0,15.0,1.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,2.0,1.6150740242261103,0.0,25.841184387617766,24.226110363391655,3.2301480484522207,4.845222072678331,0.0,0.0,0.0,0.0,0.0,0.0,3.2301480484522207,4.845222072678331,0.0,0.0,0.0,0.0,0.0,0.0,3.2301480484522207,19.380888290713322,0.0,0.0,0.0,4.845222072678331,0.0,3.2301480484522207,0.0,0.0,0.0,0.0,3.2301480484522207,0.0,0.0,0.0,0.0,4.845222072678331,0.0,6.460296096904441,4.845222072678331,60.0,0.0,3.2301480484522207,1.6150740242261103,0.0,9.0,14.535666218034994
116650402,807,1007220,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.283333333333335,0.0,-5.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,-15.557476231633533,6.222990492653413,0.0,9.33448573898012,0.0,0.0,0.0,0.0,15.557476231633533,0.0,21.780466724286946,3.1114952463267067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1114952463267067,0.0,0.0,3.1114952463267067,0.0,0.0,0.0,0.0,24.891961970613654,0.0,0.0,6.222990492653413,0.0,0.0,0.0,3.1114952463267067,9.33448573898012,0.0,0.0,6.222990492653413,60.0,15.557476231633533,6.222990492653413,0.0,0.0,5.0,15.557476231633533
116650402,807,1016035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,22.85,0.0,23.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,60.393873085339166,7.87746170678337,2.62582056892779,2.62582056892779,0.0,0.0,0.0,0.0,0.0,0.0,2.62582056892779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62582056892779,7.87746170678337,0.0,0.0,2.62582056892779,7.87746170678337,0.0,2.62582056892779,0.0,0.0,0.0,0.0,5.25164113785558,0.0,0.0,0.0,0.0,2.62582056892779,0.0,5.25164113785558,5.25164113785558,60.0,0.0,0.0,0.0,5.25164113785558,4.0,10.50328227571116
116650402,807,1021092,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,8.15,0.0,9.5,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,69.93865030674846,0.0,0.0,0.0,7.361963190184048,7.361963190184048,22.085889570552144,0.0,14.723926380368097,7.361963190184048,0.0,0.0,7.361963190184048,14.723926380368097,0.0,7.361963190184048,7.361963190184048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.723926380368097,7.361963190184048,7.361963190184048,22.085889570552144,0.0,0.0,0.0,0.0,0.0,14.723926380368097,0.0,7.361963190184048,59.99999999999999,14.723926380368097,0.0,0.0,0.0,-4.0,-29.447852760736193
116650402,807,1021253,51.0,2.0,51.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,2.0,44.0,1.0,5.0,53.0,8.0,44.0,1.0,45.0,0.0,0.0,51.85,3.0,65.0,0.0,0.0,2.0,1.0,46.0,5.0,4.0,2.0,5.0,0.0,0.0,2.0,2.314368370298939,0.0,75.21697203471552,2.314368370298939,1.1571841851494695,2.314368370298939,1.1571841851494695,50.91610414657666,53.2304725168756,9.257473481195756,5.785920925747348,2.314368370298939,0.0,0.0,59.01639344262295,52.073288331726125,0.0,1.1571841851494695,50.91610414657666,3.4715525554484086,0.0,2.314368370298939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.628736740597878,2.314368370298939,59.01639344262295,5.785920925747348,0.0,0.0,0.0,1.1571841851494695,5.785920925747348,61.330761812921885,1.1571841851494695,4.628736740597878,60.0,4.628736740597878,2.314368370298939,1.1571841851494695,0.0,17.0,19.67213114754098
