matchId,squadId,period,attempt_from_zone1,attempt_from_zone2,attempts1,attempts2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111081401,807,1,20.0,2.0,20.0,2.0,0.0,0.0,1.0,0.0,0.0,17.0,88.0,10.0,0.0,0.0,5.0,5.0,61.0,19.0,35.0,1.0,100.0,2.0,17.0,1.0,16.0,22.0,4.0,17.0,1.0,18.0,15.0,1.0,2.0,2.0,1.0,50.0,124.0,0.0,0.0,35.0,10.0,2.0,19.0,2.0,24.0,2.0,61.0,0.0,50.0,2.0,96.0,75.0,71.42857142857143,3.5714285714285694
111081401,807,2,12.0,3.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,14.0,53.0,18.0,2.0,2.0,5.0,7.0,40.0,14.0,22.0,4.0,75.0,7.0,11.0,2.0,12.0,15.0,2.0,11.0,2.0,13.0,8.0,3.0,2.0,3.0,1.0,0.0,56.0,4.0,0.0,22.0,22.0,3.0,15.0,9.0,24.0,1.0,47.0,0.0,50.0,0.0,96.0,54.166666666666664,66.66666666666666,-12.499999999999993
111081401,807,3,11.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,50.0,12.0,2.0,2.0,2.0,4.0,37.0,12.0,22.0,5.0,60.0,10.0,11.0,1.0,12.0,12.0,0.0,11.0,1.0,12.0,7.0,3.0,2.0,3.0,2.0,0.0,57.0,2.0,0.0,22.0,14.0,5.0,13.0,10.0,22.0,1.0,50.0,0.0,50.0,0.0,88.0,54.54545454545454,61.53846153846154,-6.9930069930070005
111081401,807,4,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,73.0,6.0,5.0,5.0,1.0,6.0,56.0,19.0,30.0,6.0,83.0,5.0,18.0,0.0,16.0,22.0,4.0,18.0,0.0,18.0,11.0,5.0,2.0,2.0,1.0,50.0,154.0,1.0,0.0,30.0,7.0,8.0,18.0,5.0,27.0,3.0,62.0,0.0,50.0,2.0,108.0,66.66666666666666,47.61904761904761,19.047619047619044
111081401,8119,1,13.0,4.0,13.0,4.0,0.0,1.0,0.0,1.0,0.0,15.0,82.0,16.0,0.0,0.0,4.0,4.0,33.0,10.0,14.0,2.0,50.0,4.0,12.0,3.0,10.0,17.0,2.0,12.0,3.0,15.0,14.0,1.0,0.0,1.0,2.0,50.0,93.5,2.0,0.0,14.0,18.0,2.0,18.0,4.0,21.0,1.0,39.0,0.0,0.0,1.0,84.0,71.42857142857143,75.0,-3.5714285714285694
111081401,8119,2,16.0,1.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,79.0,12.0,0.0,0.0,2.0,2.0,41.0,14.0,19.0,5.0,40.0,6.0,15.0,1.0,13.0,17.0,1.0,15.0,1.0,16.0,11.0,2.0,3.0,1.0,3.0,0.0,82.0,1.0,1.0,19.0,13.0,2.0,17.0,7.0,24.0,2.0,53.0,0.0,150.0,0.0,96.0,66.66666666666666,54.166666666666664,12.499999999999993
111081401,8119,3,17.0,2.0,17.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,60.0,6.0,4.0,4.0,4.0,8.0,42.0,16.0,22.0,7.0,71.0,6.0,16.0,0.0,15.0,19.0,3.0,16.0,0.0,16.0,9.0,5.0,2.0,2.0,3.0,33.0,120.5,3.0,0.0,22.0,9.0,5.0,16.0,7.0,26.0,1.0,50.0,0.0,100.0,1.0,104.0,61.53846153846154,54.54545454545454,6.9930069930070005
111081401,8119,4,9.0,3.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,50.0,9.0,0.0,0.0,5.0,5.0,36.0,10.0,21.0,2.0,50.0,9.0,8.0,2.0,8.0,12.0,2.0,8.0,2.0,10.0,7.0,1.0,2.0,1.0,2.0,50.0,27.5,3.0,0.0,21.0,12.0,0.0,12.0,9.0,21.0,1.0,38.0,0.0,100.0,1.0,84.0,47.61904761904761,66.66666666666666,-19.047619047619044
