matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
113910703,807,59.0,18.0,59.0,18.0,2.0,2.0,0.0,0.0,3.0,67.0,74.0,49.0,3.0,3.0,8.0,11.0,69.0,102.0,7.0,43.0,21.0,55.0,7.0,55.0,77.0,15.0,55.0,7.0,62.0,51.0,3.0,8.0,10.0,4.0,7.0,20.0,270.5,18.0,0.0,67.0,13.0,69.0,28.0,4.0,49.0,0.0,57.0,7.0,3.0,107.0,106.82196339434276,57.943925233644855,75.25773195876289,-17.313806725118035
113910703,810,69.0,8.0,69.0,8.0,2.0,5.0,0.0,0.0,1.0,60.0,85.0,34.0,5.0,5.0,14.0,19.0,74.0,95.0,20.0,60.0,20.0,67.0,6.0,70.0,77.0,4.0,67.0,6.0,73.0,58.0,12.0,3.0,4.0,10.0,1.0,50.0,473.0,9.0,0.0,43.0,6.0,79.0,21.0,7.0,51.0,0.0,43.0,14.0,2.0,97.0,96.83860232945092,75.25773195876289,57.943925233644855,17.313806725118035
