matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
124390102,810,8117,71,5,71,5,1,3,0,0,3,60,83,42,4,4,7,11,74,99,14,86,15,70,1,69,76,5,70,1,71,52,12,7,4,1,Q4 14:53,1,40,484.5,10,0,54,6,72,16,10,54,52,2,0,0,64,9,2.0,90.0,90.0,78.88888888888889,54.03782647853497,24.85106241035392
124390102,8117,810,56,21,56,21,2,2,0,0,0,55,73,46,3,3,8,11,73,119,7,57,11,46,8,50,77,23,46,8,54,46,4,4,1,4,Q4 14:33,14,9,331.5,17,0,64,4,62,25,5,50,48,1,0,3,44,11,2.07,99.93,99.93,54.03782647853497,78.88888888888889,-24.85106241035392
