matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,quartersPlayed,rebounds,tossUpWin,turnovers
98180903,805,80054,1,1,0,0,0,0,0,0,0,0,14,0,0,0,14,1,13,0,15,0,0,1,0,0,0,0,14,1,1,0,2
98180903,805,80054,2,0,0,0,0,0,0,0,0,0,14,1,0,0,13,0,13,0,15,0,0,0,0,1,0,1,14,1,0,0,0
98180903,805,80054,3,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,13,0,15,0,0,3,0,0,0,0,16,1,3,0,0
98180903,805,80054,4,0,0,0,0,0,0,0,0,1,9,0,0,0,9,1,8,0,15,0,0,1,0,0,0,0,10,1,1,0,0
98180903,805,80100,1,0,0,0,0,0,6,0,0,0,11,5,0,4,5,2,3,0,15,0,0,0,0,5,0,0,12,1,0,0,1
98180903,805,80100,2,0,0,0,0,0,8,0,0,0,13,9,0,9,4,0,4,0,15,0,0,0,0,9,0,2,15,1,0,0,0
98180903,805,80100,3,0,0,0,0,0,3,0,0,0,13,8,0,4,5,3,2,0,15,0,0,0,0,8,0,1,9,1,0,0,0
98180903,805,80100,4,0,0,0,0,0,7,1,0,0,13,4,0,3,7,3,4,0,15,0,0,0,0,4,1,1,17,1,0,0,1
98180903,805,80192,1,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1,15,0,2,0,0,0,3,2,4,1,0,0,0
98180903,805,80192,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,0,0,1,0,0,0
98180903,805,80192,3,0,0,0,0,1,2,1,0,1,1,1,0,0,0,0,0,0,15,0,2,0,0,1,3,0,2,1,0,0,0
98180903,805,80192,4,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,15,0,4,0,0,0,6,0,2,1,0,0,2
98180903,805,80305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180903,805,80305,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180903,805,80305,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0
98180903,805,80305,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180903,805,80535,1,0,0,0,0,0,3,5,0,1,1,0,0,0,0,0,0,0,15,0,2,0,0,0,7,0,4,1,0,0,0
