matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
98180903,805,1,6,0,0,2,61,41,2,10,227,88,5,49,70,10,60,49,5,6,3,0,16,5,0,149,57,15,82,7,50,0,17,80.3265306122449,73.17073170731707,76.74418604651163,-3.573454339194555
98180903,808,2,5,0,0,0,57,41,0,16,244,90,4,34,85,19,66,51,4,11,4,0,13,16,1,147,54,7,86,16,50,0,17,84.24489795918367,76.74418604651163,73.17073170731707,3.573454339194555
