matchId,playerId,squadId,minutesPlayed
80280301,80052,803,60.0
80280301,80032,803,30.166666666666668
80280301,80170,803,30.166666666666668
80280301,80154,803,60.0
80280301,80109,803,60.0
80280301,80098,803,60.0
80280301,80099,803,60.0
80280301,80058,803,30.166666666666668
80280301,80030,803,0.0
80280301,80403,803,30.166666666666668
80280301,80026,803,0.0
80280301,80212,803,0.0
80280301,80078,807,60.0
80280301,80009,807,60.0
80280301,80081,807,45.266666666666666
80280301,80443,807,30.166666666666668
80280301,80452,807,15.1
80280301,80180,807,60.0
80280301,80080,807,60.0
80280301,80444,807,0.0
80280301,80442,807,0.0
80280301,80077,807,45.233333333333334
80280301,80571,807,0.0
80280301,80301,807,45.233333333333334
