matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111080702,807,60,8,60,8,3,1,0,0,0,58,71,38,1,1,11,12,184,58,96,10,60,22,53,6,50,68,9,53,6,59,44,6,9,10,5,0,67,323,7,1,96,46,5,65,23,87.0,10,50,0,43,6.0,87.0,67.81609195402298,65.3061224489796,2.5099695050433866
111080702,8118,70,4,70,4,4,3,0,0,0,62,77,27,6,6,17,23,174,67,88,17,76,16,62,2,58,74,10,62,2,64,48,13,3,5,10,0,10,459,7,3,88,34,10,66,21,98.0,3,50,0,13,1.0,98.0,65.3061224489796,67.81609195402298,-2.5099695050433866
