matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeToScore,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
129490904,804,807,70,5,70,5,1,3,3,0,1,53,77,36,6,6,10,16,65,96,18,83,15,63,4,57,75,8,63,4,67,43,15,9,3,5,Q4 13:42,2,63,521,23,3,59,11,71,17,12,52,52,27,2,0,1,90,9,5.04,86.96,86.96,77.04691812327508,52.35602094240838,24.6908971808667
129490904,807,804,46,12,46,12,1,2,0,3,0,52,68,42,3,3,10,13,51,83,8,38,18,40,4,37,58,14,40,4,44,38,3,3,5,3,Q4 14:03,10,14,276,20,0,63,9,48,28,2,52,48,40,4,0,0,33,10,1.9600000000000002,84.03999999999999,84.03999999999999,52.35602094240838,77.04691812327508,-24.6908971808667
