matchId,squadId,playerId,period,periodSeconds,distanceCode,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
107240502,8118,80113,1,10,0,0,goal,1,10,0,1,-1
107240502,8117,1014128,1,29,0,1,goal,1,29,1,1,0
107240502,8118,80150,1,49,0,1,goal,1,49,1,2,-1
107240502,8117,80475,1,67,3,1,goal,1,67,2,2,0
107240502,8118,80150,1,79,1,0,goal,1,79,2,3,-1
107240502,8117,1014128,1,96,3,3,goal,1,96,3,3,0
107240502,8118,80150,1,112,0,2,goal,1,112,3,4,-1
107240502,8117,80475,1,133,0,0,miss,0,133,3,4,-1
107240502,8118,80150,1,154,1,0,goal,1,154,3,5,-2
107240502,8118,80113,1,170,3,3,miss,0,170,3,5,-2
107240502,8118,80113,1,175,0,2,goal,1,175,3,6,-3
107240502,8117,80475,1,200,3,3,goal,1,200,4,6,-2
107240502,8117,1014128,1,236,3,3,goal,1,236,5,6,-1
107240502,8117,1014128,1,266,0,0,goal,1,266,6,6,0
107240502,8118,80150,1,310,0,2,goal,1,310,6,7,-1
107240502,8118,80113,1,350,3,3,goal,1,350,6,8,-2
107240502,8118,80150,1,362,0,1,miss,0,362,6,8,-2
107240502,8118,80113,1,363,3,3,miss,0,363,6,8,-2
107240502,8118,80113,1,364,3,3,goal,1,364,6,9,-3
107240502,8117,1014128,1,385,3,1,goal,1,385,7,9,-2
107240502,8118,80113,1,438,0,1,goal,1,438,7,10,-3
107240502,8117,1014128,1,461,0,0,miss,0,461,7,10,-3
107240502,8117,80475,1,473,0,0,miss,0,473,7,10,-3
107240502,8117,80475,1,483,0,1,goal,1,483,8,10,-2
107240502,8118,80150,1,502,3,3,goal,1,502,8,11,-3
107240502,8117,1014128,1,554,3,3,goal,1,554,9,11,-2
107240502,8118,80113,1,571,0,0,goal,1,571,9,12,-3
107240502,8117,1014128,1,609,0,0,goal,1,609,10,12,-2
107240502,8117,1014128,1,655,0,2,goal,1,655,11,12,-1
107240502,8117,1014128,1,692,3,1,goal,1,692,12,12,0
107240502,8118,80113,1,716,0,1,goal,1,716,12,13,-1
107240502,8117,1014128,1,742,3,1,goal,1,742,13,13,0
107240502,8118,80150,1,766,3,3,goal,1,766,13,14,-1
107240502,8117,1014128,1,785,3,3,goal,1,785,14,14,0
107240502,8118,80113,1,809,3,1,goal,1,809,14,15,-1
107240502,8117,80475,1,827,3,3,goal,1,827,15,15,0
107240502,8118,80150,1,846,3,1,goal,1,846,15,16,-1
107240502,8117,1014128,1,862,0,1,goal,1,862,16,16,0
107240502,8118,80150,1,895,3,3,goal,1,895,16,17,-1
107240502,8117,80475,2,20,3,3,goal,1,920,17,17,0
107240502,8118,80113,2,36,0,1,goal,1,936,17,18,-1
107240502,8117,1014128,2,54,3,1,goal,1,954,18,18,0
107240502,8118,80150,2,76,0,1,miss,0,976,18,18,0
107240502,8118,80113,2,138,0,1,miss,0,1038,18,18,0
107240502,8118,80113,2,142,0,1,goal,1,1042,18,19,-1
107240502,8118,80150,2,173,1,1,goal,1,1073,18,20,-2
107240502,8117,1014128,2,205,0,1,goal,1,1105,19,20,-1
107240502,8117,1014128,2,220,3,3,goal,1,1120,20,20,0
107240502,8118,80113,2,242,3,3,miss,0,1142,20,20,0
107240502,8118,80113,2,246,3,3,goal,1,1146,20,21,-1
107240502,8117,80475,2,271,1,1,goal,1,1171,21,21,0
107240502,8118,80150,2,297,0,2,goal,1,1197,21,22,-1
107240502,8117,1014128,2,313,3,3,goal,1,1213,22,22,0
107240502,8118,80150,2,344,0,2,goal,1,1244,22,23,-1
107240502,8117,1014128,2,365,3,3,goal,1,1265,23,23,0
107240502,8118,80113,2,377,0,1,goal,1,1277,23,24,-1
107240502,8118,80150,2,400,3,2,goal,1,1300,23,25,-2
107240502,8118,80113,2,444,0,1,goal,1,1344,23,26,-3
107240502,8118,80150,2,475,0,1,goal,1,1375,23,27,-4
107240502,8117,1014128,2,531,0,1,goal,1,1431,24,27,-3
