matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
113910404,804,80540,1019167,991901,1014127,1001701,80577,994213,0.0,416.0,0,3,0,7,416.0,-4,-34.61538461538461
113910404,804,80540,995218,991901,1014127,1001701,80577,994213,416.0,576.0,3,4,7,11,160.0,-3,-67.5
113910404,804,80540,995218,1022297,991901,1001701,80577,994213,576.0,1624.0,4,23,11,27,1048.0,3,10.305343511450381
113910404,804,80540,995218,1022297,991901,1014127,80577,994213,1624.0,1800.0,23,26,27,32,176.0,-2,-40.909090909090914
113910404,804,80540,995218,1022297,991901,80577,1001701,994213,1800.0,2700.0,26,42,32,49,900.0,-1,-4.0
113910404,804,80540,995218,1022297,991901,1001701,80577,994213,2700.0,2886.0,42,45,49,53,186.0,-1,-19.35483870967742
113910404,804,80540,995218,1022297,991901,1001701,80577,1001920,2886.0,3096.0,45,47,53,57,210.0,-2,-34.285714285714285
113910404,804,995218,80540,1022297,991901,1001701,80577,1001920,3096.0,3600.0,47,54,57,68,504.0,-4,-28.57142857142857
113910404,8118,80150,1019169,995217,80701,1001356,80470,991899,0.0,1206.0,0,19,0,14,1206.0,5,14.925373134328357
113910404,8118,80150,1019169,995217,80701,993358,80470,991899,1206.0,1800.0,19,32,14,26,594.0,1,6.0606060606060606
113910404,8118,80150,1019169,995217,80701,1001356,80470,991899,1800.0,2209.0,32,37,26,32,409.0,-1,-8.80195599022005
113910404,8118,80150,1019169,995217,80701,1001356,80470,1013638,2209.0,2318.0,37,38,32,35,109.0,-2,-66.05504587155963
113910404,8118,1019169,80150,995217,80701,1001356,80470,1013638,2318.0,2700.0,38,49,35,42,382.0,4,37.696335078534034
113910404,8118,1019169,80150,995217,80701,1001356,80470,991899,2700.0,3600.0,49,68,42,54,900.0,7,28.0
