matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80051404,802,3,5,0,0,2,59,49,1,16,57,0,30,78,15,63,6,0,11,3,3,60,9,4,0,18,93,92.10453920220083,67.74193548387096,65.11627906976744,2.625656414103517
80051404,805,4,4,0,0,1,53,54,6,13,52,0,36,60,4,56,2,0,19,0,4,73,10,6,0,26,86,85.17193947730398,65.11627906976744,67.74193548387096,-2.625656414103517
