matchId,squadId,oppSquadId,period,attempt_from_zone1,attempt_from_zone2,attempts1,attempts2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goals1,goals2,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
127150401,801,8118,1,16.0,2.0,16.0,2.0,1.0,1.0,0.0,0.0,0.0,17.0,72.0,6.0,0.0,0.0,6.0,6.0,14.0,20.0,2.0,100.0,5.0,11.0,18.0,3.0,14.0,1.0,15.0,14.0,1.0,13.0,2.0,0.0,1.0,2.0,0.0,100.0,111.0,7.0,1.0,13.0,2.0,16.0,5.0,3.0,15.0,48.0,0.0,0.0,0.0,4.0,3.0,20.0,80.0,75.0,86.95652173913044,-11.956521739130437
127150401,801,8118,2,13.0,2.0,13.0,2.0,1.0,3.0,0.0,0.0,0.0,12.0,62.0,11.0,2.0,2.0,3.0,5.0,14.0,26.0,5.0,60.0,8.0,12.0,15.0,2.0,12.0,1.0,13.0,12.0,1.0,8.0,3.0,2.0,3.0,3.0,1.0,0.0,105.5,3.0,2.0,14.0,6.0,14.0,9.0,0.0,11.0,52.0,0.0,0.0,50.0,6.0,0.0,24.0,96.0,54.166666666666664,59.09090909090909,-4.924242424242429
127150401,801,8118,3,13.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,67.0,9.0,2.0,2.0,8.0,10.0,14.0,25.0,3.0,33.0,6.0,11.0,15.0,3.0,11.0,1.0,12.0,11.0,1.0,8.0,1.0,3.0,4.0,0.0,1.0,67.0,111.0,2.0,0.0,11.0,5.0,13.0,7.0,3.0,10.0,45.0,0.0,0.0,75.0,3.0,2.0,20.0,80.0,60.0,57.14285714285714,2.857142857142861
127150401,801,8118,4,12.0,5.0,12.0,5.0,0.0,0.0,1.0,0.0,0.0,16.0,88.0,17.0,0.0,0.0,3.0,3.0,16.0,26.0,2.0,100.0,2.0,15.0,17.0,1.0,12.0,4.0,16.0,12.0,4.0,14.0,2.0,0.0,0.0,1.0,0.0,100.0,122.0,6.0,0.0,23.0,1.0,20.0,2.0,2.0,15.0,44.0,0.0,0.0,0.0,1.0,1.0,18.0,72.0,88.88888888888889,75.0,13.888888888888886
127150401,8118,801,1,19.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,83.0,13.0,0.0,0.0,3.0,3.0,18.0,30.0,1.0,100.0,3.0,18.0,20.0,0.0,19.0,1.0,20.0,19.0,1.0,15.0,1.0,4.0,2.0,1.0,0.0,0.0,144.5,3.0,0.0,16.0,5.0,21.0,3.0,0.0,14.0,52.0,0.0,0.0,100.0,1.0,0.0,23.0,92.0,86.95652173913044,75.0,11.956521739130437
127150401,8118,801,2,13.0,2.0,13.0,2.0,2.0,1.0,0.0,0.0,0.0,12.0,50.0,10.0,0.0,0.0,4.0,4.0,12.0,19.0,3.0,33.0,9.0,11.0,15.0,2.0,12.0,1.0,13.0,12.0,1.0,7.0,1.0,5.0,3.0,3.0,0.0,100.0,69.5,3.0,0.0,13.0,3.0,14.0,9.0,1.0,9.0,48.0,0.0,1.0,83.0,4.0,2.0,22.0,88.0,59.09090909090909,54.166666666666664,4.924242424242429
127150401,8118,801,3,13.0,2.0,13.0,2.0,0.0,3.0,0.0,0.0,0.0,11.0,75.0,13.0,0.0,0.0,3.0,3.0,12.0,16.0,4.0,50.0,6.0,10.0,15.0,3.0,11.0,1.0,12.0,11.0,1.0,9.0,2.0,1.0,0.0,4.0,1.0,33.0,85.0,1.0,0.0,14.0,2.0,13.0,7.0,1.0,9.0,55.0,0.0,0.0,33.0,4.0,1.0,21.0,84.0,57.14285714285714,60.0,-2.857142857142861
127150401,8118,801,4,18.0,2.0,18.0,2.0,0.0,0.0,0.0,1.0,0.0,15.0,81.0,4.0,1.0,1.0,2.0,3.0,16.0,27.0,1.0,100.0,1.0,12.0,20.0,5.0,14.0,1.0,15.0,14.0,1.0,13.0,1.0,1.0,1.0,0.0,1.0,40.0,117.5,6.0,0.0,10.0,1.0,16.0,2.0,3.0,13.0,56.0,0.0,0.0,100.0,0.0,2.0,20.0,80.0,75.0,88.88888888888889,-13.888888888888886
