matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
119160105,7183,7869,7,6,0,1,0,57,67,52,7,7,14,62,92,20,55,33,60,66,2,64,42,11,11,9,7,1,50,10,1,62,16,64,34,6,48,52,0,2,69,20,1.0,99.0,99.0,64.64646464646465,56.86274509803921,7.783719548425438
119160105,7869,7183,4,3,1,0,1,55,66,44,4,4,17,55,68,14,43,30,47,66,8,58,41,6,11,7,9,6,13,8,5,52,14,58,36,2,44,48,0,2,55,16,1.0,102.0,102.0,56.86274509803921,64.64646464646465,-7.783719548425438
