matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
119160105,7183,1001717,1019167,1001713,1022297,1007302,1029509,1004510,0,1246,0,23,0,20,1246,3,8.667736757624398,7869
119160105,7183,1001717,1019167,1001713,1022297,1007302,1029509,1027543,1246,1417,23,24,20,23,171,-2,-42.10526315789473,7869
119160105,7183,1001717,1019167,1001713,1022297,1022296,1029509,1027543,1417,1800,24,31,23,28,383,2,18.79895561357702,7869
119160105,7183,1001717,1019167,1022297,1001713,1022296,1029509,1027543,1800,2029,31,34,28,34,229,-3,-47.161572052401745,7869
119160105,7183,1001717,1019167,1022297,1001713,1022296,1023580,1027543,2029,2504,34,44,34,40,475,4,30.31578947368421,7869
119160105,7183,1001717,1019167,1022297,1001713,1022296,1023580,1004510,2504,2589,44,45,40,43,85,-2,-84.70588235294117,7869
119160105,7183,1001717,1029934,1022297,1001713,1022296,1023580,1004510,2589,3367,45,60,43,54,778,4,18.50899742930591,7869
119160105,7183,1001717,1029934,1022297,1001713,1007302,1023580,1004510,3367,3491,60,63,54,56,124,1,29.032258064516125,7869
119160105,7183,1026856,1029934,1022297,1001713,1007302,1023580,1004510,3491,3544,63,64,56,57,53,0,0.0,7869
119160105,7183,1026856,1029934,1022297,1022296,1007302,1023580,1004510,3544,3600,64,64,57,58,56,-1,-64.28571428571428,7869
119160105,7869,1025019,1021092,1029514,1015274,1019380,1029516,1025020,0,1800,0,28,0,31,1800,-3,-6.0,7183
119160105,7869,1025019,1021092,1029514,1015274,1019380,1029513,1025020,1800,3600,28,58,31,64,1800,-3,-6.0,7183
