matchId,squadId,playerId,period,periodSeconds,distanceCode,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
80280302,804,80293,1,51,0,1,goal,1,51,0,1,-1
80280302,804,80003,1,98,0,0,goal,1,98,0,2,-2
80280302,804,80293,1,146,0,1,goal,1,146,0,3,-3
80280302,801,80295,1,177,0,0,goal,1,177,1,3,-2
80280302,801,80067,1,209,1,1,goal,1,209,2,3,-1
80280302,804,80293,1,234,1,1,goal,1,234,2,4,-2
80280302,801,80295,1,271,0,2,goal,1,271,3,4,-1
80280302,804,80293,1,299,0,1,goal,1,299,3,5,-2
80280302,801,80295,1,391,0,0,goal,1,391,4,5,-1
80280302,804,80293,1,431,0,1,goal,1,431,4,6,-2
80280302,804,80003,1,499,0,0,goal,1,499,4,7,-3
80280302,801,80067,1,552,0,1,goal,1,552,5,7,-2
80280302,801,80295,1,580,0,2,miss,0,580,5,7,-2
80280302,804,80293,1,607,1,2,goal,1,607,5,8,-3
80280302,804,80003,1,625,0,1,goal,1,625,5,9,-4
80280302,804,80293,1,666,1,1,goal,1,666,5,10,-5
80280302,801,80067,1,693,0,1,goal,1,693,6,10,-4
80280302,804,80293,1,725,0,2,goal,1,725,6,11,-5
80280302,804,80293,1,750,1,1,goal,1,750,6,12,-6
80280302,801,80295,1,770,0,2,goal,1,770,7,12,-5
80280302,804,80293,1,782,0,0,goal,1,782,7,13,-6
80280302,804,80003,1,827,0,2,miss,0,827,7,13,-6
80280302,801,80295,1,852,0,1,goal,1,852,8,13,-5
80280302,804,80293,1,876,0,2,goal,1,876,8,14,-6
80280302,801,80295,1,916,0,1,goal,1,916,9,14,-5
80280302,801,80295,2,45,0,0,miss,0,963,9,14,-5
80280302,804,80003,2,64,0,1,goal,1,982,9,15,-6
80280302,801,80067,2,117,1,1,goal,1,1035,10,15,-5
80280302,804,80293,2,166,0,0,goal,1,1084,10,16,-6
80280302,804,80293,2,205,0,1,goal,1,1123,10,17,-7
80280302,804,80003,2,225,0,2,miss,0,1143,10,17,-7
80280302,804,80003,2,229,0,2,goal,1,1147,10,18,-8
80280302,804,80293,2,259,0,0,goal,1,1177,10,19,-9
80280302,804,80293,2,289,1,1,goal,1,1207,10,20,-10
80280302,801,80295,2,315,0,2,miss,0,1233,10,20,-10
80280302,801,80295,2,319,0,2,goal,1,1237,11,20,-9
80280302,801,80067,2,372,1,2,miss,0,1290,11,20,-9
80280302,804,80003,2,443,0,0,goal,1,1361,11,21,-10
80280302,801,80295,2,500,0,1,goal,1,1418,12,21,-9
80280302,804,80003,2,525,0,1,goal,1,1443,12,22,-10
80280302,804,80003,2,636,0,0,goal,1,1554,12,23,-11
80280302,804,80003,2,658,1,0,goal,1,1576,12,24,-12
80280302,801,80067,2,689,0,1,goal,1,1607,13,24,-11
80280302,804,80003,2,739,0,0,goal,1,1657,13,25,-12
80280302,801,80067,2,775,0,0,goal,1,1693,14,25,-11
80280302,804,80003,2,813,0,0,goal,1,1731,14,26,-12
80280302,801,80067,2,881,1,1,goal,1,1799,15,26,-11
80280302,804,80293,2,900,1,2,goal,1,1818,15,27,-12
80280302,801,80295,3,18,0,0,goal,1,1841,16,27,-11
80280302,801,80067,3,82,0,1,goal,1,1905,17,27,-10
80280302,801,80067,3,107,1,2,goal,1,1930,18,27,-9
80280302,804,80003,3,146,0,1,goal,1,1969,18,28,-10
80280302,804,80003,3,179,1,2,goal,1,2002,18,29,-11
80280302,804,80293,3,202,1,0,goal,1,2025,18,30,-12
80280302,801,80295,3,236,0,1,goal,1,2059,19,30,-11
