matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration
111080601,1001944,806,GS,0.0,S,2700.0,2700.0
111080601,1001944,806,S,2700.0,S,3600.0,900.0
111080601,999128,806,GA,0.0,S,397.0,397.0
111080601,999128,806,S,397.0,GA,628.0,231.0
111080601,999128,806,GA,628.0,S,900.0,272.0
111080601,999128,806,S,900.0,GA,1337.0,437.0
111080601,999128,806,GA,1337.0,S,2067.0,730.0
111080601,999128,806,S,2067.0,GA,2433.0,366.0
111080601,999128,806,GA,2433.0,GS,2700.0,267.0
111080601,999128,806,GS,2700.0,GS,3600.0,900.0
111080601,1001846,806,WA,0.0,S,819.0,819.0
111080601,1001846,806,S,819.0,WA,1337.0,518.0
111080601,1001846,806,WA,1337.0,S,2580.0,1243.0
111080601,1001846,806,S,2580.0,WA,2700.0,120.0
111080601,1001846,806,WA,2700.0,WA,3600.0,900.0
111080601,80574,806,C,0.0,S,1083.0,1083.0
111080601,80574,806,S,1083.0,WD,1337.0,254.0
111080601,80574,806,WD,1337.0,WD,3600.0,2263.0
111080601,1007304,806,WD,0.0,GD,1337.0,1337.0
111080601,1007304,806,GD,1337.0,S,2474.0,1137.0
111080601,1007304,806,S,2474.0,GD,2700.0,226.0
111080601,1007304,806,GD,2700.0,GD,3600.0,900.0
111080601,1001803,806,GD,0.0,S,1337.0,1337.0
111080601,1001803,806,S,1337.0,GD,2474.0,1137.0
111080601,1001803,806,GD,2474.0,S,2700.0,226.0
111080601,1001803,806,S,2700.0,S,3600.0,900.0
111080601,998404,806,GK,0.0,GK,3600.0,3600.0
111080601,1013674,806,S,0.0,S,3600.0,3600.0
111080601,1013431,806,S,0.0,S,3600.0,3600.0
111080601,1009742,806,S,0.0,C,1083.0,1083.0
111080601,1009742,806,C,1083.0,S,1337.0,254.0
111080601,1009742,806,S,1337.0,C,2005.0,668.0
111080601,1009742,806,C,2005.0,S,2700.0,695.0
111080601,1009742,806,S,2700.0,S,3600.0,900.0
111080601,80439,806,S,0.0,WA,819.0,819.0
111080601,80439,806,WA,819.0,C,1337.0,518.0
111080601,80439,806,C,1337.0,S,2005.0,668.0
111080601,80439,806,S,2005.0,WA,2580.0,575.0
111080601,80439,806,WA,2580.0,C,2700.0,120.0
111080601,80439,806,C,2700.0,C,3600.0,900.0
111080601,1001711,806,S,0.0,GA,397.0,397.0
111080601,1001711,806,GA,397.0,S,628.0,231.0
111080601,1001711,806,S,628.0,GA,900.0,272.0
111080601,1001711,806,GA,900.0,S,1337.0,437.0
111080601,1001711,806,S,1337.0,GA,2067.0,730.0
111080601,1001711,806,GA,2067.0,S,2433.0,366.0
111080601,1001711,806,S,2433.0,GA,2700.0,267.0
111080601,1001711,806,GA,2700.0,GA,3600.0,900.0
111080601,1010545,8119,GS,0.0,S,2253.0,2253.0
111080601,1010545,8119,S,2253.0,S,3600.0,1347.0
111080601,1014126,8119,GA,0.0,S,2505.0,2505.0
111080601,1014126,8119,S,2505.0,GA,2700.0,195.0
111080601,1014126,8119,GA,2700.0,GA,3600.0,900.0
111080601,80575,8119,WA,0.0,WA,3600.0,3600.0
111080601,80041,8119,C,0.0,S,1565.0,1565.0
111080601,80041,8119,S,1565.0,C,1800.0,235.0
111080601,80041,8119,C,1800.0,C,3600.0,1800.0
111080601,1013050,8119,WD,0.0,WD,3600.0,3600.0
111080601,1011747,8119,GD,0.0,S,2118.0,2118.0
111080601,1011747,8119,S,2118.0,GD,2865.0,747.0
111080601,1011747,8119,GD,2865.0,GD,3600.0,735.0
111080601,80010,8119,GK,0.0,GK,3600.0,3600.0
111080601,1015270,8119,S,0.0,GA,2505.0,2505.0
111080601,1015270,8119,GA,2505.0,S,2700.0,195.0
111080601,1015270,8119,S,2700.0,S,3600.0,900.0
111080601,1014125,8119,S,0.0,C,1565.0,1565.0
111080601,1014125,8119,C,1565.0,S,1800.0,235.0
111080601,1014125,8119,S,1800.0,S,3600.0,1800.0
111080601,1021073,8119,S,0.0,S,3600.0,3600.0
111080601,1007301,8119,S,0.0,GD,2118.0,2118.0
111080601,1007301,8119,GD,2118.0,S,2865.0,747.0
111080601,1007301,8119,S,2865.0,S,3600.0,735.0
111080601,1001717,8119,S,0.0,GS,2253.0,2253.0
111080601,1001717,8119,GS,2253.0,GS,3600.0,1347.0
