matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
100830301,807,10,2,2,0,0,47,32,4,9,216,86,12,34,75,15,60,38,7,15,4,0,21,4,1,133,53,12,99,8,57,0,28,96.63774403470715,60.60606060606061,55.294117647058826,5.311942959001783
100830301,810,7,1,0,1,1,49,74,3,6,187,68,9,28,58,11,47,35,4,8,6,0,14,4,0,117,88,3,85,7,43,0,31,82.97180043383948,55.294117647058826,60.60606060606061,-5.311942959001783
