matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,quartersPlayed,rebounds,tossUpWin,turnovers,reboundsPer60,penaltiesPer60,gainPer60,possessionsPer60,offensiveReboundsPer60,goalMissesPer60,blockedPer60,passesPer60,goalAssistsPer60,disposalsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,defensiveReboundsPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,goalAttemptsPer60,deflectionsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,turnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
100830301,807,80078,2,1,0,0,0,0,1,0,0,56,3,0,1,53,9,44,0,60.0,0,2,4,0,3,3,0,57,4,4,0,7,4.0,3.0,0.0,57.0,4.0,9.0,0.0,3.0,1.0,56.0,0.0,0.0,2.0,3.0,44.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,53.0,0.0,1.0,4.0,60.0,7.0,0.0,0.0,13.0,13.0
100830301,807,80440,0,0,0,0,0,5,4,1,0,0,0,1,0,0,0,0,0,60.0,0,5,0,0,0,9,1,8,4,1,0,1,1.0,9.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,60.0,1.0,1.0,0.0,13.0,13.0
100830301,807,80552,1,1,0,0,0,0,5,0,2,72,25,3,10,0,0,0,2,60.0,0,3,0,0,72,8,4,55,4,0,0,2,0.0,8.0,3.0,55.0,0.0,0.0,0.0,72.0,10.0,72.0,0.0,0.0,3.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,4.0,60.0,2.0,4.0,2.0,13.0,13.0
100830301,807,991903,1,0,0,0,0,0,11,3,4,3,0,5,0,0,0,0,1,60.0,0,11,0,0,0,22,1,8,4,3,0,2,3.0,22.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,11.0,4.0,60.0,2.0,1.0,1.0,13.0,13.0
100830301,807,991905,0,0,0,0,0,11,6,0,1,1,0,2,0,0,0,0,1,60.0,0,0,0,0,0,6,3,18,4,0,0,0,0.0,6.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,60.0,0.0,3.0,1.0,13.0,13.0
100830301,807,992954,2,0,0,0,0,18,2,0,0,29,28,0,6,0,0,0,0,60.0,0,0,0,0,28,2,2,21,4,0,0,2,0.0,2.0,0.0,21.0,0.0,0.0,0.0,28.0,6.0,29.0,0.0,18.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,60.0,2.0,2.0,0.0,13.0,13.0
100830301,807,993463,4,0,2,0,0,13,3,0,2,55,30,1,17,22,6,16,0,60.0,0,0,0,1,30,3,1,40,4,0,0,8,0.0,3.0,1.0,40.0,0.0,6.0,2.0,30.0,17.0,55.0,0.0,13.0,0.0,30.0,16.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,22.0,2.0,3.0,4.0,60.0,8.0,1.0,0.0,13.0,13.0
100830301,807,1004463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830301,807,1004465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830301,807,1007219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
