matchId,squadId,playerId,period,periodSeconds,distanceCode,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential,oppSquadId
80281404,805,80054,1,20,0,0,goal,1,20,1,0,1,806
80281404,805,80054,1,76,0,1,goal,1,76,2,0,2,806
80281404,806,80072,1,139,1,1,goal,1,139,2,1,1,805
80281404,805,80100,1,165,0,0,goal,1,165,3,1,2,806
80281404,805,80054,1,185,0,1,goal,1,185,4,1,3,806
80281404,806,80072,1,206,0,0,goal,1,206,4,2,2,805
80281404,806,80179,1,233,0,2,goal,1,233,4,3,1,805
80281404,806,80072,1,275,0,0,goal,1,275,4,4,0,805
80281404,805,80054,1,291,0,2,goal,1,291,5,4,1,806
80281404,806,80179,1,306,0,0,goal,1,306,5,5,0,805
80281404,805,80100,1,335,0,2,miss,0,335,5,5,0,806
80281404,805,80100,1,346,0,1,goal,1,346,6,5,1,806
80281404,805,80054,1,379,0,1,goal,1,379,7,5,2,806
80281404,805,80054,1,422,0,2,goal,1,422,8,5,3,806
80281404,806,80072,1,442,0,1,goal,1,442,8,6,2,805
80281404,805,80054,1,471,0,0,goal,1,471,9,6,3,806
80281404,806,80072,1,496,1,2,goal,1,496,9,7,2,805
80281404,806,80179,1,559,0,1,goal,1,559,9,8,1,805
80281404,805,80100,1,627,1,2,miss,0,627,9,8,1,806
80281404,806,80179,1,679,0,1,goal,1,679,9,9,0,805
80281404,805,80054,1,726,0,0,goal,1,726,10,9,1,806
80281404,805,80100,1,782,1,0,goal,1,782,11,9,2,806
80281404,805,80054,1,843,0,2,goal,1,843,12,9,3,806
80281404,806,80179,1,864,0,2,goal,1,864,12,10,2,805
80281404,805,80100,1,883,1,2,goal,1,883,13,10,3,806
80281404,805,80100,2,27,0,0,goal,1,933,14,10,4,806
80281404,806,80072,2,70,0,0,goal,1,976,14,11,3,805
80281404,805,80100,2,147,1,2,goal,1,1053,15,11,4,806
80281404,806,80072,2,175,0,0,goal,1,1081,15,12,3,805
80281404,805,80054,2,193,0,0,goal,1,1099,16,12,4,806
80281404,806,80072,2,217,0,2,goal,1,1123,16,13,3,805
80281404,805,80100,2,247,1,1,goal,1,1153,17,13,4,806
80281404,805,80100,2,290,0,2,goal,1,1196,18,13,5,806
80281404,806,80072,2,311,0,0,goal,1,1217,18,14,4,805
80281404,806,80157,2,335,1,0,goal,1,1241,18,15,3,805
80281404,805,80100,2,359,1,2,miss,0,1265,18,15,3,806
80281404,805,80054,2,373,0,2,goal,1,1279,19,15,4,806
80281404,806,80072,2,413,0,1,goal,1,1319,19,16,3,805
80281404,805,80100,2,439,1,0,goal,1,1345,20,16,4,806
80281404,806,80072,2,449,0,1,goal,1,1355,20,17,3,805
80281404,806,80072,2,490,0,1,goal,1,1396,20,18,2,805
