matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin
107240903,801,80100,1,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,2.0,1.0,10.0,2.0,8.0,0.0,0.0,15.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0,17.0,1.0,0.0,0.0
107240903,801,80100,2,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,13.0,2.0,3.0,0.0,0.0,2.0,2.0,9.0,2.0,7.0,1.0,0.0,15.0,1.0,11.5,0.0,0.0,3.0,0.0,1.0,3.0,19.0,1.0,0.0,0.0
107240903,801,80100,3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,11.0,1.0,2.0,0.0,0.0,1.0,1.0,9.0,2.0,7.0,0.0,0.0,15.0,1.0,9.5,0.0,0.0,2.0,2.0,1.0,2.0,14.0,1.0,0.0,0.0
107240903,801,80100,4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,12.0,3.0,4.0,1.0,0.0,1.0,3.0,8.0,4.0,4.0,1.0,1.0,15.0,1.0,8.0,0.0,0.0,4.0,1.0,0.0,2.0,14.0,1.0,0.0,0.0
107240903,801,80301,1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,11.0,9.0,11.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,37.0,1.0,0.0,11.0,2.0,2.0,0.0,6.0,1.0,0.0,0.0
107240903,801,80301,2,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,9.0,7.0,8.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,14.0,1.0,0.0,8.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0
107240903,801,80301,3,0.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,7.0,6.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,-0.5,0.0,0.0,6.0,2.0,0.0,2.0,6.0,1.0,0.0,0.0
107240903,801,80301,4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
107240903,801,80440,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107240903,801,80440,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
