matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
107340101,833,1001865,80555,80558,80552,1009731,80559,999135,0,1843,0,25,0,27,1843,-2,-3.9066739012479657,811
107340101,833,1009721,1001865,80558,80552,1009731,80559,999135,1843,2192,25,30,27,30,349,2,20.630372492836678,811
107340101,833,1009721,1001865,1010505,80552,1009731,80559,999135,2192,2754,30,38,30,43,562,-5,-32.02846975088968,811
107340101,833,1009721,1001865,80558,80552,1009731,80559,999135,2754,2767,38,38,43,43,13,0,0.0,811
107340101,833,1001865,1009721,80558,1010505,1009731,80559,999135,2767,3100,38,38,43,49,333,-6,-64.86486486486487,811
107340101,833,1001865,80555,80558,1010505,1009731,80559,999135,3100,3266,38,40,49,55,166,-4,-86.74698795180723,811
107340101,833,1001865,80555,80558,1010505,1009731,80559,995127,3266,3689,40,45,55,62,423,-2,-17.02127659574468,811
107340101,811,80052,993463,994224,991901,991905,80470,80343,0,931,0,11,0,16,931,-5,-19.334049409237377,833
107340101,811,80052,993463,994224,991901,991905,80577,80343,931,1433,11,18,16,21,502,2,14.342629482071713,833
107340101,811,80052,993463,994224,991901,80701,80577,80343,1433,1843,18,27,21,25,410,5,43.90243902439025,833
107340101,811,80475,993463,80575,994224,80701,80577,80343,1843,3236,27,54,25,40,1393,12,31.012203876525486,833
107340101,811,80475,993463,80575,991901,80701,80470,994213,3236,3689,54,62,40,45,453,3,23.841059602649008,833
