matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedShotConversion,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107340101,811,833,1,1,1,0,0,0,12,54,16,0,0,0,31,11,16,2,100,6,10,12,1,11,7,2,2,1,2,100,3,0,16,19,1,6,17.0,1,47,0,50,1.0,65.73576799140709,64.70588235294117,80.0,-15.294117647058826
107340101,811,833,2,0,2,0,0,0,12,92,10,1,1,1,32,12,13,4,50,4,11,17,1,16,12,2,2,0,2,0,4,0,13,14,1,4,21.0,1,54,0,50,0.0,82.89473684210527,76.19047619047619,52.94117647058824,23.24929971988795
107340101,811,833,3,1,0,0,0,0,15,67,6,0,0,1,35,16,18,4,50,7,15,17,1,16,10,2,4,2,2,0,2,0,18,8,1,8,25.0,2,57,0,100,0.0,98.79253567508232,64.0,56.52173913043478,7.478260869565219
107340101,811,833,4,2,0,0,0,0,12,69,6,1,1,2,53,20,25,6,100,4,17,22,3,19,9,6,4,0,4,33,1,0,25,7,2,5,26.0,2,57,0,100,1.0,100.10695187165776,73.07692307692307,31.818181818181817,41.25874125874125
107340101,833,811,1,1,0,0,0,0,14,86,12,0,0,3,35,15,17,1,100,4,15,16,0,16,12,1,3,2,1,0,3,1,17,15,0,4,20.0,0,53,0,50,0.0,77.3361976369495,80.0,64.70588235294117,15.294117647058826
107340101,833,811,2,0,0,0,0,0,12,58,14,0,0,3,31,10,18,0,0,6,8,11,2,9,7,0,2,2,0,50,7,0,18,21,1,7,17.0,1,46,0,33,1.0,67.10526315789474,52.94117647058824,76.19047619047619,-23.24929971988795
107340101,833,811,3,1,0,0,0,2,11,53,9,1,1,0,33,14,17,4,50,6,12,15,2,13,8,2,3,2,2,0,1,1,17,10,1,8,23.0,1,43,0,50,0.0,90.88913282107575,56.52173913043478,64.0,-7.478260869565219
107340101,833,811,4,0,3,0,0,0,14,36,6,1,1,3,27,10,14,2,100,10,6,11,4,7,5,2,0,4,0,25,3,0,14,9,2,12,22.0,2,43,0,0,1.0,84.70588235294117,31.818181818181817,73.07692307692307,-41.25874125874125
