matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeToScore,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
127160301,804,810,57,6,57,6,3,4,0,0,0,52,72,61,4,4,8,12,58,94,6,83,18,53,3,52,63,7,53,3,56,42,5,9,1,2,Q4 14:07,3,29,364.5,11,0,73,11,59,21,2,47,52,34,3,0,1,64,12,2.03,81.97,81.97,68.31767719897523,74.02597402597402,-5.70829682699879
127160301,810,804,57,1,57,1,5,3,0,0,0,52,77,59,6,6,5,11,53,69,9,67,20,56,1,52,58,1,56,1,57,44,6,7,2,1,Q4 13:05,0,100,376.5,14,0,74,14,58,20,3,41,48,30,2,0,1,58,14,1.0,77.0,77.0,74.02597402597402,68.31767719897523,5.70829682699879
