matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111080703,806,8117,62.0,6.0,62.0,6.0,2.0,2.0,0.0,0.0,1.0,53.0,72.0,41.0,2.0,2.0,16.0,19.0,186.0,63.0,102.0,8.0,75.0,20.0,57.0,2.0,54.0,68.0,9.0,57.0,2.0,59.0,41.0,6.0,12.0,9.0,3.0,0.0,11.0,377.5,9.0,1.0,102.0,50.0,16.0,61.0,24.0,95.0,4.0,51.0,0.0,48.0,1.0,95.0,62.10526315789474,60.91954022988506,1.1857229280096817
111080703,8117,806,64.0,3.0,64.0,3.0,4.0,6.0,0.0,0.0,0.0,54.0,64.0,33.0,5.0,5.0,14.0,19.0,160.0,55.0,82.0,16.0,63.0,20.0,52.0,1.0,45.0,67.0,14.0,52.0,1.0,53.0,36.0,10.0,7.0,3.0,9.0,0.0,50.0,395.5,12.0,1.0,82.0,45.0,13.0,54.0,25.0,87.0,9.0,49.0,0.0,29.0,7.0,87.0,60.91954022988506,62.10526315789474,-1.1857229280096817
