matchId,squadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin,reboundsPer60,netPointsPer60,penaltiesPer60,generalPlayTurnoversPer60,deflectionWithNoGainPer60,goal_from_zone2Per60,goal_from_zone1Per60,pointsPer60,possessionsPer60,goalMissesPer60,goalAssistsPer60,disposalsPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,goalsPer60,offsidesPer60,goal2Per60,goal1Per60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,contactPenaltiesPer60,gainToGoalPercPer60,centrePassToGoalPercPer60,interceptPassThrownPer60,gainPer60,blockedPer60,passesPer60,deflectionWithGainPer60,tossUpWinPer60,feedsPer60,attempt2Per60,attempt1Per60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
111080703,806,80439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,3.0,3.0,40.0,20.0,39.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.916666666666664,0.0,92.5,2.0,1.0,39.0,9.0,4.0,0.0,1.0,9.0,4.0,0.0,0.0,0.0,109.00163666121112,10.60556464811784,1.1783960720130933,3.5351882160392796,0.0,0.0,0.0,10.60556464811784,0.0,21.21112929623568,47.13584288052373,0.0,2.3567921440261865,2.3567921440261865,0.0,0.0,1.1783960720130933,0.0,0.0,0.0,0.0,8.248772504091653,0.0,0.0,1.1783960720130933,0.0,0.0,45.95744680851064,0.0,0.0,45.95744680851064,0.0,0.0,0.0,0.0,0.0,0.0,1.1783960720130933,0.0,3.5351882160392796,4.713584288052373,59.99999999999999,23.567921440261866,4.713584288052373,0.0,5.0,5.8919803600654665
111080703,806,80574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,4.0,24.0,15.0,24.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,64.0,1.0,0.0,24.0,5.0,3.0,0.0,2.0,7.0,4.0,0.0,0.0,0.0,64.0,5.0,2.0,4.0,0.0,0.0,0.0,7.0,0.0,13.0,24.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,60.0,15.0,3.0,0.0,7.0,7.0
111080703,806,998404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,5.0,7.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,61.5,3.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,4.0,2.0,0.0,2.0,61.5,13.0,0.0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,60.0,0.0,0.0,2.0,7.0,7.0
111080703,806,999128,24.0,3.0,24.0,3.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,1.0,1.0,39.0,6.0,9.0,0.0,0.0,3.0,23.0,1.0,6.0,27.0,3.0,23.0,1.0,24.0,1.0,0.0,59.6,0.0,46.5,0.0,0.0,9.0,2.0,1.0,25.0,5.0,41.0,4.0,1.0,0.0,1.006711409395973,46.812080536912745,2.013422818791946,3.020134228187919,1.006711409395973,1.006711409395973,23.15436241610738,25.167785234899327,41.27516778523489,3.020134228187919,6.040268456375838,39.26174496644295,3.020134228187919,9.060402684563757,0.0,24.16107382550335,24.16107382550335,0.0,1.006711409395973,23.15436241610738,0.0,0.0,2.013422818791946,0.0,0.0,1.006711409395973,0.0,0.0,9.060402684563757,0.0,0.0,9.060402684563757,3.020134228187919,24.16107382550335,1.006711409395973,0.0,0.0,0.0,5.033557046979865,27.18120805369127,1.006711409395973,4.026845637583892,59.99999999999999,6.040268456375838,1.006711409395973,0.0,6.0,6.040268456375838
111080703,806,1001711,15.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,1.0,23.0,6.0,8.0,0.0,0.0,3.0,11.0,0.0,4.0,15.0,4.0,11.0,0.0,11.0,2.0,0.0,31.85,0.0,24.5,0.0,0.0,8.0,3.0,5.0,11.0,5.0,30.0,3.0,0.0,0.0,0.0,46.15384615384615,5.65149136577708,5.65149136577708,0.0,0.0,20.722135007849293,20.722135007849293,56.5149136577708,7.535321821036106,7.535321821036106,43.32810047095761,0.0,18.838304552590266,0.0,28.2574568288854,20.722135007849293,0.0,0.0,20.722135007849293,0.0,0.0,5.65149136577708,0.0,0.0,3.767660910518053,0.0,0.0,15.070643642072213,0.0,0.0,15.070643642072213,0.0,28.2574568288854,0.0,0.0,0.0,1.8838304552590266,9.419152276295133,28.2574568288854,1.8838304552590266,5.65149136577708,60.0,11.30298273155416,9.419152276295133,0.0,-1.0,-1.8838304552590266
111080703,806,1001803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.466666666666665,0.0,10.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,26.706231454005938,10.682492581602375,0.0,2.6706231454005938,0.0,0.0,0.0,5.3412462908011875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.682492581602375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6706231454005938,10.682492581602375,60.0,0.0,2.6706231454005938,0.0,4.0,10.682492581602375
111080703,806,1001846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,0.0,3.0,0.0,0.0,1.0,1.0,21.0,15.0,20.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,43.766666666666666,0.0,14.5,0.0,0.0,20.0,3.0,2.0,0.0,5.0,22.0,4.0,0.0,0.0,0.0,19.87814166031988,4.112718964204113,6.854531607006855,1.370906321401371,0.0,0.0,0.0,30.159939070830163,0.0,16.450875856816452,28.78903274942879,0.0,26.04722010662605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.112718964204113,0.0,0.0,4.112718964204113,0.0,0.0,27.41812642802742,0.0,0.0,27.41812642802742,0.0,0.0,0.0,1.370906321401371,0.0,1.370906321401371,6.854531607006855,0.0,1.370906321401371,5.483625285605484,60.00000000000001,20.563594821020565,2.741812642802742,0.0,0.0,0.0
111080703,806,1001944,23.0,3.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,26.0,2.0,23.0,1.0,24.0,0.0,0.0,28.55,0.0,51.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,26.0,3.0,0.0,0.0,0.0,107.18038528896672,0.0,0.0,2.1015761821366024,2.1015761821366024,48.33625218914185,52.53940455341506,54.640980735551665,4.203152364273205,0.0,54.640980735551665,6.304728546409807,0.0,0.0,48.33625218914185,50.43782837127846,0.0,2.1015761821366024,48.33625218914185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.304728546409807,48.33625218914185,0.0,0.0,0.0,0.0,0.0,54.640980735551665,2.1015761821366024,6.304728546409807,60.0,0.0,0.0,0.0,9.0,18.914185639229423
111080703,806,1003784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.733333333333334,0.0,5.5,3.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,2.088167053364269,11.484918793503478,14.617169373549881,0.0,0.0,0.0,0.0,0.0,10.440835266821345,0.0,0.0,2.088167053364269,0.0,6.264501160092807,6.264501160092807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.352668213457076,0.0,0.0,0.0,2.088167053364269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.264501160092807,59.99999999999999,0.0,0.0,0.0,6.0,12.529002320185613
111080703,806,1007304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.933333333333334,0.0,4.5,0.0,0.0,1.0,4.0,0.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,8.455114822546973,7.515657620041754,1.8789144050104385,0.0,0.0,0.0,0.0,15.031315240083508,0.0,0.0,3.757828810020877,0.0,11.273486430062631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.515657620041754,0.0,0.0,1.8789144050104385,1.8789144050104385,0.0,1.8789144050104385,0.0,0.0,1.8789144050104385,0.0,0.0,0.0,0.0,0.0,0.0,1.8789144050104385,0.0,0.0,5.6367432150313155,60.0,0.0,0.0,1.8789144050104385,6.0,11.273486430062631
111080703,806,1009742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.183333333333333,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82.44274809160305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.480916030534353,27.480916030534353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.480916030534353,0.0,0.0,27.480916030534353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.480916030534353,60.0,27.480916030534353,0.0,0.0,0.0,0.0
111080703,806,1013674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111080703,8117,80105,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,2.0,3.0,31.0,16.0,30.0,3.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,73.5,3.0,0.0,30.0,11.0,2.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,73.5,11.0,4.0,2.0,0.0,0.0,0.0,6.0,0.0,14.0,31.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,3.0,0.0,30.0,1.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,3.0,4.0,60.0,16.0,2.0,2.0,-7.0,-7.0
