matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,minutesPlayed,feedsPer60,offsidesPer60,breaksPer60,deflectionsPer60,tossUpWinPer60,pickupsPer60,penaltiesPer60,badPassesPer60,badHandsPer60,goalAssistsPer60,goalMissesPer60,contactPenaltiesPer60,blockedPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,blocksPer60,gainPer60,goalsPer60,reboundsPer60,defensiveReboundsPer60,missedGoalTurnoverPer60,turnoversPer60,offensiveReboundsPer60,interceptsPer60,goalAttemptsPer60,plusMinus,plusMinusPer60
80280902,804,80003,0,3,1,0,0,0,2,0,0,6,0,4,22,4,18,0,0,1,1,0,3,2,1,0,4,60.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,4.0,1.0,0.0,22.0,-6.0,-6.0
80280902,804,80010,0,1,0,0,0,1,12,2,6,0,5,0,0,0,0,2,0,4,0,0,16,0,2,0,2,60.56666666666667,0.0,0.0,0.0,5.943863511282333,0.0,0.0,15.85030269675289,0.9906439185470556,0.0,0.0,0.0,11.887727022564667,0.0,0.9906439185470556,3.9625756741882223,0.0,4.953219592735278,0.0,1.9812878370941112,1.9812878370941112,0.0,1.9812878370941112,0.0,1.9812878370941112,0.0,-6.0,-5.943863511282333
80280902,804,80041,0,0,0,0,0,19,5,0,1,26,1,17,0,0,0,1,0,0,0,0,5,3,0,0,2,60.56666666666667,25.756741882223444,0.0,0.0,0.9906439185470556,0.0,2.9719317556411666,4.953219592735278,0.0,0.0,16.840946615299945,0.0,4.953219592735278,0.0,18.822234452394056,0.0,0.0,0.9906439185470556,0.0,0.0,0.0,0.0,1.9812878370941112,0.0,0.9906439185470556,0.0,-6.0,-5.943863511282333
80280902,804,80042,0,0,0,0,0,5,10,0,1,0,0,0,0,0,0,0,0,3,0,1,13,2,0,0,0,60.56666666666667,0.0,0.9906439185470556,0.0,0.9906439185470556,0.0,1.9812878370941112,12.878370941111722,0.0,0.0,0.0,0.0,9.906439185470555,0.0,4.953219592735278,2.9719317556411666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-5.943863511282333
80280902,804,80046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80280902,804,80049,0,0,0,0,0,1,9,2,2,0,5,0,0,0,0,3,0,3,0,0,12,1,2,0,0,60.0,0.0,0.0,0.0,2.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,3.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,-6.0,-6.0
80280902,804,80171,0,1,0,0,0,9,6,0,2,9,0,6,0,0,0,0,0,2,0,2,8,0,0,0,2,60.56666666666667,8.9157952669235,1.9812878370941112,0.0,1.9812878370941112,0.0,0.0,7.925151348376445,0.9906439185470556,0.0,5.943863511282333,0.0,5.943863511282333,0.0,8.9157952669235,1.9812878370941112,0.0,0.0,0.0,0.0,0.0,0.0,1.9812878370941112,0.0,0.0,0.0,-6.0,-5.943863511282333
80280902,804,80176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80280902,804,80178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80280902,804,80293,2,3,0,0,0,7,4,0,0,3,0,3,11,0,11,0,0,0,0,0,4,1,0,0,6,34.916666666666664,5.155131264916468,0.0,0.0,0.0,0.0,1.7183770883054894,6.873508353221958,5.155131264916468,3.436754176610979,5.155131264916468,0.0,6.873508353221958,0.0,12.028639618138426,0.0,0.0,0.0,18.902147971360385,0.0,0.0,0.0,10.310262529832936,0.0,0.0,18.902147971360385,0.0,0.0
