matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
116650601,806,59.0,17.0,59.0,17.0,2.0,3.0,2.0,0.0,0.0,55.0,69.0,38.0,6.0,6.0,21.0,27.0,73.0,95.0,14.0,71.0,18.0,50.0,6.0,53.0,76.0,20.0,50.0,6.0,56.0,42.0,10.0,4.0,6.0,7.0,8.0,15.0,435.5,10.0,3.0,48.0,13.0,62.0,26.0,5.0,50.0,48.0,0.0,0.0,50.0,12.0,3.0,108.0,108.0,51.85185185185185,71.11111111111111,-19.259259259259267
116650601,8117,61.0,7.0,61.0,7.0,3.0,1.0,0.0,2.0,1.0,56.0,73.0,26.0,0.0,0.0,12.0,12.0,66.0,95.0,15.0,73.0,20.0,59.0,5.0,62.0,68.0,4.0,59.0,5.0,64.0,44.0,11.0,9.0,7.0,6.0,2.0,25.0,396.0,14.0,1.0,40.0,6.0,69.0,22.0,9.0,50.0,52.0,0.0,0.0,75.0,8.0,1.0,90.0,90.0,71.11111111111111,51.85185185185185,19.259259259259267
