matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers
95640102,808,809,80095,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,2,0,1,0,0,0
95640102,808,809,80095,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,15,0,0,0,1,2,1,1,0,0,1
95640102,808,809,80095,3,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,1,15,0,0,0,0,3,1,1,0,0,0
95640102,808,809,80095,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,2,0,0,5,0,1,0,0,0
95640102,808,809,80095,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,1,0,0,0
95640102,808,809,80095,6,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,7,0,0,0,0,2,0,1,0,0,0
95640102,808,809,80225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95640102,808,809,80225,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95640102,808,809,80225,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,1,0,0,0
95640102,808,809,80225,4,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,15,0,0,0,0,3,0,1,0,0,0
95640102,808,809,80225,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,0,1,0,0,0
95640102,808,809,80225,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0
95640102,808,809,80282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
