matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80180503,801,5,5,0,0,1,49,65,3,10,68,11,24,52,10,42,7,0,23,0,2,88,15,3,0,16,68,66.83046683046683,61.76470588235294,75.29411764705883,-13.529411764705884
80180503,807,2,7,0,0,1,46,36,4,22,80,14,32,74,10,64,7,0,20,5,2,56,11,9,0,16,85,83.53808353808354,75.29411764705883,61.76470588235294,13.529411764705884
