matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
93550109,837,7523,3,2,0,0,1,32,25,1,9,57,7,29,47,5,42,6,0,15,2,1,40,7,3,0,16,61,54.47779707268668,68.85245901639344,55.55555555555556,13.296903460837882
93550109,7523,837,4,3,0,0,1,29,18,2,2,49,7,19,39,9,30,5,0,15,3,0,33,3,5,0,18,54,48.226246588935744,55.55555555555556,68.85245901639344,-13.296903460837882
