matchId,playerId,squadId,minutesPlayed,oppSquadId
102930105,80113,811,39.46666666666667,813
102930105,993463,811,38.06666666666667,813
102930105,80041,811,37.5,813
102930105,80833,811,30.2,813
102930105,991905,811,60.36666666666667,813
102930105,80470,811,53.083333333333336,813
102930105,80343,811,45.233333333333334,813
102930105,994213,811,15.133333333333333,813
102930105,80293,811,30.15,813
102930105,80052,811,20.9,813
102930105,994224,811,45.18333333333333,813
102930105,80577,811,7.283333333333333,813
102930105,80287,813,56.28333333333333,811
102930105,80198,813,60.36666666666667,811
102930105,80477,813,57.68333333333333,811
102930105,80424,813,57.483333333333334,811
102930105,994117,813,52.516666666666666,811
102930105,80099,813,60.36666666666667,811
102930105,993041,813,60.36666666666667,811
102930105,80778,813,0.0,811
102930105,80582,813,7.85,811
102930105,80776,813,5.566666666666666,811
102930105,80225,813,0.0,811
102930105,80710,813,4.083333333333333,811
