matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
96440104,811,813,5,2,0,0,0,47,44,2,17,69,6,30,54,7,47,33,6,8,4,0,28,1,0,73,8,3,42,0,23,76,75.0411409764125,61.8421052631579,66.66666666666666,-4.82456140350876
96440104,813,811,1,2,0,0,0,51,38,4,15,101,9,30,73,15,58,38,7,13,5,0,12,5,2,52,11,9,58,0,19,87,85.90235874931432,66.66666666666666,61.8421052631579,4.82456140350876
