matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
96440104,811,813,1,4,0,0,0,0,12,13,0,2,18,1,7,13,1,12,6,2,4,1,6,0,0,20,2,0,45,0,5,18,70.97480832420591,66.66666666666666,65.0,1.6666666666666572
96440104,811,813,2,1,0,0,0,0,14,11,1,6,22,1,10,17,3,14,11,1,2,0,9,0,0,20,3,1,43,0,5,22,87.12871287128712,63.63636363636363,56.52173913043478,7.114624505928852
96440104,811,813,3,0,1,0,0,0,10,8,0,6,15,0,6,11,2,9,7,1,1,0,9,1,0,17,2,1,41,0,7,17,67.84922394678492,52.94117647058824,78.26086956521739,-25.31969309462915
96440104,811,813,4,0,1,0,0,0,11,12,1,3,14,4,7,13,1,12,9,2,1,3,4,0,0,16,1,1,40,0,6,19,74.18655097613883,63.1578947368421,66.66666666666666,-3.5087719298245545
96440104,813,811,1,0,1,0,0,0,12,9,1,2,21,3,7,14,1,13,8,2,3,2,4,0,1,14,0,1,55,0,6,20,78.86089813800658,65.0,66.66666666666666,-1.6666666666666572
96440104,813,811,2,0,1,0,0,0,12,8,2,4,22,2,5,17,4,13,8,2,3,0,3,0,0,11,3,2,57,0,6,23,91.08910891089108,56.52173913043478,63.63636363636363,-7.114624505928852
96440104,813,811,3,0,0,0,0,0,14,9,0,6,33,1,11,23,5,18,12,2,4,1,1,3,0,10,5,3,59,0,3,23,91.7960088691796,78.26086956521739,52.94117647058824,25.31969309462915
96440104,813,811,4,1,0,0,0,0,13,12,1,3,25,3,7,19,5,14,10,1,3,2,4,2,1,17,3,3,60,0,4,21,81.99566160520607,66.66666666666666,63.1578947368421,3.5087719298245545
