matchId,squadId,playerId,period,periodSeconds,distanceCode,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential,oppSquadId
80050901,808,80156,1,30,0,2,goal,1,30,0,1,-1,803
80050901,803,80058,1,80,0,0,goal,1,80,1,1,0,808
80050901,803,80058,1,148,0,0,goal,1,148,2,1,1,808
80050901,803,80058,1,173,0,0,goal,1,173,3,1,2,808
80050901,808,80156,1,199,0,2,goal,1,199,3,2,1,803
80050901,803,80058,1,219,0,0,goal,1,219,4,2,2,808
80050901,808,80156,1,234,0,0,goal,1,234,4,3,1,803
80050901,803,80030,1,261,1,1,miss,0,261,4,3,1,808
80050901,808,80156,1,277,1,1,miss,0,277,4,3,1,803
80050901,808,80093,1,299,1,2,goal,1,299,4,4,0,803
80050901,808,80156,1,346,0,2,goal,1,346,4,5,-1,803
80050901,803,80058,1,373,0,0,miss,0,373,4,5,-1,808
80050901,803,80058,1,377,0,0,goal,1,377,5,5,0,808
80050901,808,80156,1,412,0,0,goal,1,412,5,6,-1,803
80050901,808,80156,1,474,0,2,goal,1,474,5,7,-2,803
80050901,808,80156,1,502,1,0,goal,1,502,5,8,-3,803
80050901,808,80093,1,559,0,0,goal,1,559,5,9,-4,803
80050901,808,80156,1,577,1,1,goal,1,577,5,10,-5,803
80050901,803,80030,1,617,0,0,goal,1,617,6,10,-4,808
80050901,803,80058,1,668,0,0,goal,1,668,7,10,-3,808
80050901,803,80058,1,731,1,2,goal,1,731,8,10,-2,808
80050901,803,80030,1,756,1,0,miss,0,756,8,10,-2,808
80050901,803,80058,1,760,0,1,goal,1,760,9,10,-1,808
80050901,803,80058,1,773,0,0,goal,1,773,10,10,0,808
80050901,808,80156,1,804,0,2,goal,1,804,10,11,-1,803
80050901,803,80058,1,833,0,1,goal,1,833,11,11,0,808
80050901,803,80058,1,885,0,1,goal,1,885,12,11,1,808
80050901,803,80058,1,902,1,0,goal,1,902,13,11,2,808
80050901,808,80093,2,11,0,2,goal,1,1026,13,12,1,803
80050901,803,80058,2,62,1,2,goal,1,1077,14,12,2,808
80050901,808,80093,2,85,0,0,goal,1,1100,14,13,1,803
80050901,808,80156,2,163,0,2,goal,1,1178,14,14,0,803
80050901,808,80093,2,185,0,0,goal,1,1200,14,15,-1,803
80050901,803,80030,2,218,1,2,goal,1,1233,15,15,0,808
80050901,808,80093,2,237,0,0,goal,1,1252,15,16,-1,803
80050901,803,80030,2,263,0,2,goal,1,1278,16,16,0,808
