matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
98181405,803,80710,80167,80301,80506,80427,80099,80582,0,905,0,14,0,17,905,-3,-11.933701657458563
98181405,803,80710,80167,80301,80506,80571,80582,80099,905,1506,14,21,17,29,601,-5,-29.950083194675535
98181405,803,80710,80167,80301,80476,80571,80582,80099,1506,1811,21,26,29,33,305,1,11.80327868852459
98181405,803,80710,80444,80301,80476,80427,80099,80582,1811,2199,26,28,33,38,388,-3,-27.83505154639175
98181405,803,80710,80444,80301,80506,80427,80099,80582,2199,2714,28,36,38,47,515,-1,-6.990291262135922
98181405,803,80710,80444,80301,80506,80571,80582,80099,2714,3621,36,53,47,66,907,-2,-7.938257993384784
98181405,804,1001717,994215,80041,994224,991901,80577,80010,0,2199,0,38,0,28,2199,10,16.37107776261937
98181405,804,1001717,994215,80041,80575,991901,80577,80010,2199,2714,38,47,28,36,515,1,6.990291262135922
98181405,804,1001717,994215,80041,994224,991901,80577,80010,2714,3284,47,59,36,48,570,0,0.0
98181405,804,1001717,80298,80041,994224,991901,80577,994213,3284,3342,59,62,48,48,58,3,186.20689655172413
98181405,804,1001717,80298,80041,994224,80577,994226,994213,3342,3621,62,66,48,53,279,-1,-12.903225806451612
