matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
116650901,810,8117,74.0,5.0,74.0,5.0,1.0,3.0,0.0,0.0,0.0,54.0,79.0,43.0,2.0,2.0,14.0,16.0,73.0,99.0,15.0,73.0,19.0,72.0,1.0,66.0,79.0,6.0,72.0,1.0,73.0,53.0,11.0,9.0,8.0,10.0,1.0,50.0,456.0,17.0,1.0,60.0,9.0,74.0,20.0,4.0,49.0,48.0,0.0,1.0,75.0,10.0,3.0,98.0,98.0,74.48979591836735,57.42574257425742,17.06405334410993
116650901,8117,810,60.0,12.0,60.0,12.0,5.0,1.0,0.0,0.0,5.0,57.0,68.0,44.0,1.0,1.0,7.0,8.0,61.0,83.0,11.0,64.0,25.0,51.0,7.0,50.0,72.0,14.0,51.0,7.0,58.0,45.0,7.0,6.0,11.0,8.0,4.0,36.0,264.5,10.0,1.0,54.0,9.0,65.0,29.0,8.0,54.0,52.0,0.0,0.0,60.0,12.0,5.0,101.0,101.0,57.42574257425742,74.48979591836735,-17.06405334410993
