matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeToScore,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
127151103,806,8118,73,14,73,14,2,2,1,0,0,59,84,46,4,4,13,17,77,90,13,54,12,63,6,60,87,18,63,6,69,54,7,8,4,3,Q4 14:29,6,50,499,10,3,56,8,75,18,17,52,50,27,2,0,0,73,9,9.0,96.0,96.0,71.875,63.354451483827944,8.520548516172056
127151103,8118,806,51,19,51,19,1,6,0,1,0,62,71,36,0,0,7,7,62,100,9,56,17,48,9,51,70,13,48,9,57,46,5,6,3,4,Q4 14:41,7,31,364.5,25,0,61,6,66,24,9,55,50,31,4,0,2,67,11,4.03,89.97,89.97,63.354451483827944,71.875,-8.520548516172056
