matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
109850103,811,813,3.0,3.0,0.0,0.0,1.0,48.0,76.0,43.0,4.0,4.0,13.0,133.0,54.0,66.0,12.0,50.0,21.0,48.0,59.0,6.0,53.0,41.0,6.0,6.0,7.0,4.0,0.0,67.0,312.5,10.0,2.0,66.0,53.0,10.0,21.0,76.0,8.0,47.0,0.0,30.0,4.0,76.0,69.73684210526315,69.23076923076923,0.506072874493924
109850103,813,811,0.0,3.0,0.0,0.0,3.0,47.0,76.0,33.0,3.0,3.0,12.0,147.0,56.0,78.0,10.0,60.0,16.0,50.0,60.0,6.0,54.0,41.0,6.0,7.0,4.0,7.0,0.0,33.0,359.0,7.0,0.0,78.0,40.0,12.0,20.0,78.0,2.0,53.0,0.0,33.0,2.0,78.0,69.23076923076923,69.73684210526315,-0.506072874493924
