matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
109850103,80113,Caitlin,Bassett,C.Bassett,"Bassett, C",811
109850103,993463,Gretel,Tippett,G.Tippett,"Tippett, G",811
109850103,80296,Laura,Scherian,L.Scherian,"Scherian, L",811
109850103,994224,Liz,Watson,L.Watson,"Watson, L",811
109850103,80299,Ash,Brazill,A.Brazill,"Brazill, A",811
109850103,80577,Jo,Weston,J.Weston,"Weston, J",811
109850103,80343,Courtney,Bruce,C.Bruce,"Bruce, C",811
109850103,998404,Sarah,Klau,S.Klau,"Klau, S",811
109850103,80293,Tegan,Philip,T.Philip,"Philip, T",811
109850103,80701,Jamie-Lee,Price,J.Price,"Price, J",811
109850103,80052,Caitlin,Thwaites,C.Thwaites,"Thwaites, C",811
109850103,1003784,Maddy,Turner,M.Turner,"Turner, M",811
109850103,80100,Maria,Folau,M.Folau,"Folau, M",813
109850103,80444,Ameliaranne,Ekenasio,A.Ekenasio,"Ekenasio, A",813
109850103,80477,Gina,Crampton,G.Crampton,"Crampton, G",813
109850103,80105,Laura,Langman,L.Langman,"Langman, L",813
109850103,80099,Katrina,Rore,K.Rore,"Rore, K",813
109850103,998411,Karin,Burger,K.Burger,"Burger, K",813
109850103,80225,Jane,Watson,J.Watson,"Watson, J",813
109850103,80582,Phoenix,Karaka,P.Karaka,"Karaka, P",813
109850103,80198,Bailey,Mes,B.Mes,"Mes, B",813
109850103,80424,Shannon,Saunders,S.Saunders,"Saunders, S",813
109850103,80287,Te Paea,Selby-Rickit,TP.Selby-Rickit,"Slby-Rit, TP",813
109850103,1001698,Michaela,Sokolich-Beatson,M.Sokolich-Beatson,"Sokolich-Beatson, M",813
