matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
100840101,8118,7,1,0,0,0,47,41,4,12,147,78,20,35,58,6,52,29,15,8,11,0,9,1,2,78,50,9,89,5,51,0,32,88.6797675062275,58.42696629213483,58.620689655172406,-0.1937233630375772
100840101,8119,4,1,0,0,3,49,63,2,16,145,72,21,37,61,10,51,34,14,3,13,0,20,5,1,72,84,10,87,7,49,0,31,86.68696374204262,58.620689655172406,58.42696629213483,0.1937233630375772
