matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
98180203,802,3,10,0,0,2,54,33,1,9,544,90,3,44,70,12,58,42,2,14,2,0,17,4,2,469,50,4,86,5,49,0,20,84.70588235294117,67.44186046511628,69.04761904761905,-1.605758582502773
98180203,808,5,6,0,0,5,52,35,4,8,573,77,7,39,68,10,58,39,5,14,3,0,16,7,2,494,51,10,84,11,51,0,23,82.7359781121751,69.04761904761905,67.44186046511628,1.605758582502773
