matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration,oppSquadId
80351401,80570,804,GS,0,GS,3616,3616,810
80351401,80050,804,S,0,GA,1818,1818,810
80351401,80050,804,GA,1818,GA,3616,1798,810
80351401,80041,804,WA,0,WA,3616,3616,810
80351401,991901,804,S,0,C,2709,2709,810
80351401,991901,804,C,2709,C,3616,907,810
80351401,80452,804,WD,0,WD,3616,3616,810
80351401,80042,804,GD,0,GD,3616,3616,810
80351401,80010,804,GK,0,GK,3616,3616,810
80351401,80044,804,S,0,S,3616,3616,810
80351401,991900,804,S,0,S,3616,3616,810
80351401,80293,804,GA,0,S,1818,1818,810
80351401,80293,804,S,1818,S,3616,1798,810
80351401,80443,804,C,0,S,2709,2709,810
80351401,80443,804,S,2709,S,3616,907,810
80351401,80180,804,S,0,S,3616,3616,810
80351401,80003,810,S,0,GS,1818,1818,804
80351401,80003,810,GS,1818,GS,3616,1798,804
80351401,80578,810,S,0,GA,3154,3154,804
80351401,80578,810,GA,3154,GA,3616,462,804
80351401,80473,810,WA,0,WA,3616,3616,804
80351401,80152,810,S,0,C,910,910,804
80351401,80152,810,C,910,C,3616,2706,804
80351401,80299,810,C,0,WD,910,910,804
80351401,80299,810,WD,910,WD,3616,2706,804
80351401,80450,810,S,0,GD,910,910,804
80351401,80450,810,GD,910,GD,3616,2706,804
80351401,80530,810,GK,0,GK,3616,3616,804
80351401,80113,810,GS,0,S,1818,1818,804
80351401,80113,810,S,1818,S,3616,1798,804
80351401,80343,810,S,0,S,3616,3616,804
80351401,80133,810,GD,0,S,910,910,804
80351401,80133,810,S,910,S,3616,2706,804
80351401,80064,810,GA,0,S,3154,3154,804
80351401,80064,810,S,3154,S,3616,462,804
80351401,80132,810,WD,0,S,910,910,804
80351401,80132,810,S,910,S,3616,2706,804
