matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeToScore,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
127151101,801,810,54,13,54,13,3,4,0,0,0,54,79,51,3,3,9,12,57,86,7,57,13,47,8,47,67,12,47,8,55,49,4,2,4,1,Q4 14:21,5,33,374,5,3,56,12,63,18,8,44,46,31,2,0,0,29,8,3.96,81.03999999999999,81.03999999999999,67.86771964461995,78.58078342659842,-10.713063781978462
127151101,810,801,68,5,68,5,5,2,0,0,3,55,84,36,3,3,8,11,69,100,10,70,11,64,2,62,73,7,64,2,66,52,7,7,1,4,Q4 13:41,3,43,462.5,7,0,44,6,68,14,5,49,54,29,1,0,0,88,7,3.01,83.99,83.99,78.58078342659842,67.86771964461995,10.713063781978462
