matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers
95630603,802,808,80020,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,15,0,1,0,0,3,0,1,0,0,0
95630603,802,808,80020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630603,802,808,80020,3,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,15,0,1,0,0,3,0,1,0,0,0
95630603,802,808,80020,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,1,0,0,0
95630603,802,808,80028,1,0,0,0,0,0,8,0,0,0,5,0,4,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0
95630603,802,808,80028,2,0,0,0,0,0,9,0,0,0,9,0,3,0,0,0,0,15,0,2,0,0,2,0,1,0,0,1
95630603,802,808,80028,3,0,0,0,0,0,4,1,0,0,11,0,3,0,0,0,0,15,0,1,0,0,2,1,1,0,0,1
95630603,802,808,80028,4,0,0,0,0,0,5,1,0,0,5,0,2,0,0,0,0,15,0,0,0,0,1,1,1,0,0,0
95630603,802,808,80107,1,0,0,0,0,0,0,3,0,0,7,0,2,0,0,0,0,15,0,1,0,0,4,0,1,0,0,0
95630603,802,808,80107,2,0,0,0,0,0,0,2,0,2,4,0,2,0,0,0,0,15,0,0,0,1,2,0,1,0,0,0
95630603,802,808,80107,3,0,1,0,0,0,3,0,0,0,7,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,1
95630603,802,808,80107,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630603,802,808,80198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630603,802,808,80198,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630603,802,808,80198,3,0,1,0,0,0,2,0,0,0,1,0,1,8,3,5,0,6,0,0,1,0,0,0,1,1,0,1
95630603,802,808,80198,4,1,2,1,0,0,6,0,0,0,1,0,1,8,3,5,0,15,0,0,1,0,0,0,1,1,0,4
95630603,802,808,80223,1,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,15,0,2,0,0,2,0,1,0,0,0
95630603,802,808,80223,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0
95630603,802,808,80223,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,1,1,0,0,0
95630603,802,808,80223,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630603,802,808,80247,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,15,0,1,0,0,6,0,1,0,0,0
95630603,802,808,80247,2,0,0,0,0,0,1,3,0,0,1,0,1,0,0,0,0,15,0,0,0,0,3,0,1,0,0,1
95630603,802,808,80247,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630603,802,808,80247,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630603,802,808,80428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
