matchId,squadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80050604,807,1,3,2,0,0,0,11,8,3,5,24,0,11,18,5,13,2,0,5,1,0,13,0,4,0,8,25,99.33774834437087,52.0,47.61904761904761,4.380952380952387
80050604,807,2,0,3,0,0,1,12,13,2,5,23,0,9,15,2,13,1,0,2,0,0,15,4,2,0,8,23,91.49171270718232,56.52173913043478,58.333333333333336,-1.8115942028985543
80050604,807,3,1,3,0,0,0,13,15,1,4,16,0,8,14,2,12,2,0,1,1,0,16,3,2,0,9,22,87.12871287128712,54.54545454545454,66.66666666666666,-12.121212121212118
80050604,807,4,0,0,0,0,0,12,13,1,4,25,0,4,20,2,18,1,0,6,2,0,19,1,3,0,2,20,79.55801104972376,90.0,72.22222222222221,17.777777777777786
80050604,810,1,0,5,0,0,0,11,7,3,3,18,0,6,12,2,10,1,0,3,0,1,10,4,3,0,9,21,83.44370860927152,47.61904761904761,52.0,-4.380952380952387
80050604,810,2,2,1,0,0,0,14,9,1,5,24,0,9,17,3,14,1,0,3,1,2,12,4,2,0,8,24,95.4696132596685,58.333333333333336,56.52173913043478,1.8115942028985543
80050604,810,3,0,1,0,0,0,13,17,0,5,23,0,7,18,2,16,2,0,5,0,1,22,3,0,0,6,24,95.04950495049505,66.66666666666666,54.54545454545454,12.121212121212118
80050604,810,4,0,0,0,0,2,12,22,0,1,21,0,10,14,1,13,1,0,9,0,0,31,3,0,0,4,18,71.60220994475138,72.22222222222221,90.0,-17.777777777777786
