matchId,playerId,squadId,minutesPlayed
117080104,1013077,804,40.0
117080104,1019167,804,40.0
117080104,994224,804,30.0
117080104,991901,804,40.0
117080104,1001701,804,39.38333333333333
117080104,80577,804,20.0
117080104,1004510,804,23.983333333333334
117080104,994213,804,20.0
117080104,1022297,804,26.633333333333333
117080104,995218,804,0.0
117080104,1007302,804,0.0
117080104,80826,810,37.18333333333333
117080104,1007298,810,22.816666666666666
117080104,80473,810,20.0
117080104,998408,810,30.883333333333333
117080104,80534,810,30.0
117080104,1014130,810,35.45
117080104,80343,810,36.03333333333333
117080104,1026857,810,9.116666666666667
117080104,1005495,810,18.516666666666666
117080104,1000231,810,10.0
117080104,80301,810,10.0
117080104,994215,810,20.0
