matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
117080104,804,810,38.0,10.0,38.0,10.0,3.0,2.0,0.0,0.0,2.0,37.0,68.0,21.0,3.0,3.0,1.0,4.0,44.0,58.0,8.0,63.0,13.0,35.0,5.0,38.0,48.0,8.0,35.0,5.0,40.0,27.0,5.0,8.0,3.0,4.0,4.0,13.0,276.5,9.0,0.0,30.0,12.0,45.0,17.0,3.0,61.0,0.0,80.0,9.0,1.0,67.0,100.5,59.70149253731343,66.66666666666666,-6.96517412935323
117080104,810,804,35.0,5.0,35.0,5.0,7.0,0.0,0.0,0.0,2.0,33.0,73.0,38.0,2.0,2.0,7.0,9.0,37.0,44.0,8.0,50.0,17.0,33.0,5.0,35.0,40.0,2.0,33.0,5.0,38.0,29.0,4.0,5.0,4.0,3.0,1.0,50.0,195.5,9.0,1.0,47.0,3.0,43.0,18.0,4.0,39.0,0.0,56.0,10.0,1.0,57.0,85.5,66.66666666666666,59.70149253731343,6.96517412935323
