matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
119950102,9490,9491,1,0,1,0,0,1,15,82,15,0,0,3,16,26,0,0,5,15,18,1,17,14,0,3,2,0,0,100,1,1,16,1,17,5,1,15,54,0,1,60,3,1.0,22.0,88.0,77.27272727272727,76.19047619047619,1.0822510822510765
119950102,9490,9491,2,0,0,0,0,0,14,81,8,0,0,3,21,37,0,0,2,19,21,2,19,13,0,6,2,0,1,0,1,0,9,3,19,3,0,14,60,0,0,100,0,0.0,24.0,96.0,79.16666666666666,68.42105263157895,10.745614035087712
119950102,9490,9491,3,1,1,0,0,0,13,67,5,0,0,3,16,28,5,60,6,13,17,3,14,10,3,1,1,5,1,0,2,1,7,3,14,7,0,10,54,0,0,100,5,0.0,24.0,96.0,58.333333333333336,72.72727272727273,-14.393939393939398
119950102,9490,9491,4,2,1,0,0,0,10,58,9,0,0,4,11,30,4,50,7,10,13,2,11,7,2,2,1,4,1,50,1,1,10,3,11,8,1,9,50,0,0,50,5,1.0,20.0,80.0,55.00000000000001,57.14285714285714,-2.1428571428571317
119950102,9491,9490,1,1,1,0,0,1,12,81,10,0,0,1,15,24,2,50,5,14,17,1,16,13,1,2,0,2,0,100,5,0,15,2,16,5,1,11,46,0,0,67,5,1.0,21.0,84.0,76.19047619047619,77.27272727272727,-1.0822510822510765
119950102,9491,9490,2,1,0,0,0,2,15,69,8,0,0,3,11,17,3,67,6,11,13,0,13,11,2,0,0,2,0,0,6,1,14,1,13,6,1,13,40,0,0,0,6,0.0,19.0,76.0,68.42105263157895,79.16666666666666,-10.745614035087712
119950102,9491,9490,3,0,1,0,0,1,15,87,12,0,0,3,15,25,2,0,6,12,19,3,16,13,0,3,5,1,0,100,2,1,14,3,16,6,4,12,46,0,0,60,1,3.0,22.0,88.0,72.72727272727273,58.333333333333336,14.393939393939398
119950102,9491,9490,4,2,0,0,0,0,11,50,10,1,1,3,11,18,3,67,8,10,13,1,12,6,2,4,4,1,0,0,2,0,12,4,12,8,1,9,50,0,0,80,4,0.0,21.0,84.0,57.14285714285714,55.00000000000001,2.1428571428571317
