matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
119950102,9490,1030103,1030096,1030106,1030100,1030101,1030098,1030099,0,2700,0,50,0,45,2700,5,6.666666666666666,9491
119950102,9490,1030103,1030096,1030102,1030106,1030108,1030099,1030094,2700,3600,50,61,45,57,900,-1,-4.0,9491
119950102,9491,1017607,1017603,1017606,1021429,1021427,1017609,1021431,0,900,0,16,0,17,900,-1,-4.0,9490
119950102,9491,1017607,1017603,1024728,1021425,1021427,1017609,1021431,900,2125,16,35,17,42,1225,-6,-17.632653061224488,9490
119950102,9491,1017607,1017612,1024728,1021429,1021427,1017603,1021431,2125,3287,35,52,42,58,1162,1,3.098106712564544,9490
119950102,9491,1017607,1021424,1017606,1021429,1021427,1017603,1021431,3287,3600,52,57,58,61,313,2,23.003194888178914,9490
