matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers
119950102,9490,9491,1030094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9490,9491,1030094,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9490,9491,1030094,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9490,9491,1030094,4,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,1,0,0,0,0,0
119950102,9490,9491,1030096,1,0,1,0,0,0,8,0,0,0,0,5,5,0,0,2,5,7,1,6,1,0,15,0,0,0,0,1,6,2,1,0,2,0,0,1
119950102,9490,9491,1030096,2,0,0,0,0,0,7,0,1,0,0,6,6,0,0,0,6,6,2,4,0,0,15,1,0,0,1,0,4,1,1,0,1,0,0,0
119950102,9490,9491,1030096,3,1,1,0,0,0,8,0,0,0,0,4,7,0,0,2,4,10,3,7,0,0,15,1,1,0,1,0,7,3,1,0,1,0,0,2
119950102,9490,9491,1030096,4,1,0,0,0,0,4,0,0,0,0,1,2,0,0,1,1,5,1,4,0,0,15,1,0,0,0,1,4,2,1,0,2,0,0,1
119950102,9490,9491,1030098,1,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,4,0,0,0,1,0,0,0,0,0
119950102,9490,9491,1030098,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,1,0,0,0
119950102,9490,9491,1030098,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,15,0,0,0,2,0,0,0,1,0,0,0,0,0
119950102,9490,9491,1030098,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9490,9491,1030099,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,1,0,0,0,0,0
119950102,9490,9491,1030099,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,3,1,0,0,1,0,0,0,0,0
119950102,9490,9491,1030099,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,1,0,0,0,0,0
119950102,9490,9491,1030099,4,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,2,15,0,0,0,1,0,0,0,1,0,4,0,0,0
119950102,9490,9491,1030100,1,0,0,0,0,0,0,0,4,0,0,3,8,0,0,0,3,0,0,0,0,0,15,0,0,1,4,0,0,0,1,0,4,0,0,0
119950102,9490,9491,1030100,2,0,0,0,0,0,0,0,2,0,1,10,17,0,0,1,9,0,0,0,1,0,15,0,0,0,2,2,0,1,1,0,1,0,0,0
119950102,9490,9491,1030100,3,0,0,0,0,0,0,0,1,0,0,6,9,1,0,0,5,0,0,0,0,1,15,0,0,0,1,1,0,0,1,0,3,0,0,0
119950102,9490,9491,1030100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9490,9491,1030101,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,1,0,1,0,0,0
119950102,9490,9491,1030101,2,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,1,0,1,0,0,0
119950102,9490,9491,1030101,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,15,0,0,1,0,0,0,1,1,0,1,0,0,1
119950102,9490,9491,1030101,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9490,9491,1030102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9490,9491,1030102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9490,9491,1030102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9490,9491,1030102,4,1,0,0,0,0,6,0,3,0,0,6,14,0,0,2,6,0,0,0,0,0,15,0,0,0,3,1,0,2,1,0,1,0,0,2
119950102,9490,9491,1030103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,15,0,0,0,0,0,11,0,1,1,1,0,0,0
119950102,9490,9491,1030103,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,0,15,1,0,15,0,0,0,0,0,15,1,1,0,8,0,0,0
119950102,9490,9491,1030103,3,0,0,0,0,0,0,0,1,0,1,0,3,1,0,1,0,7,0,7,0,1,15,0,1,0,2,2,7,1,1,0,2,0,0,1
119950102,9490,9491,1030103,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,8,1,7,0,0,15,0,1,0,1,0,7,1,1,1,1,0,0,1
119950102,9490,9491,1030104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9490,9491,1030104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9490,9491,1030104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9490,9491,1030104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9490,9491,1030105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9490,9491,1030105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9490,9491,1030105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9490,9491,1030105,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9490,9491,1030106,1,0,0,0,0,0,5,0,2,0,1,8,13,0,0,3,7,0,0,0,1,0,15,0,0,0,2,0,0,3,1,0,7,0,1,2
119950102,9490,9491,1030106,2,0,0,0,0,0,5,0,1,0,0,5,13,0,0,0,4,0,0,0,0,0,15,0,0,0,1,0,0,0,1,0,2,0,0,0
119950102,9490,9491,1030106,3,0,0,0,0,0,4,0,0,0,0,6,9,0,0,2,4,0,0,0,1,0,15,0,0,0,0,0,0,2,1,0,3,0,0,1
119950102,9490,9491,1030106,4,0,0,0,0,0,0,0,1,0,1,4,11,1,0,1,3,0,0,0,1,1,15,0,0,0,1,1,0,1,1,0,1,0,0,0
119950102,9490,9491,1030108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9490,9491,1030108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9490,9491,1030108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9490,9491,1030108,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,15,0,0,1,1,0,0,1,1,0,0,0,0,1
119950102,9491,9490,1017603,1,0,1,0,0,0,2,0,1,0,0,9,12,0,0,1,8,1,0,1,0,0,15,0,0,0,1,0,1,1,1,0,4,0,0,1
119950102,9491,9490,1017603,2,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,3,0,3,0,0,15,0,0,0,0,0,3,0,1,0,2,0,0,0
119950102,9491,9490,1017603,3,0,0,0,0,0,7,0,1,0,2,2,4,0,0,1,1,1,0,1,1,0,15,0,0,0,1,0,1,1,1,0,3,0,0,0
119950102,9491,9490,1017603,4,0,0,0,0,0,2,0,2,1,1,0,0,1,0,1,0,0,0,0,1,0,15,0,0,0,2,0,0,1,1,0,3,0,0,0
119950102,9491,9490,1017606,1,1,0,0,0,0,7,0,0,0,0,5,9,0,0,1,5,0,0,0,0,0,15,0,0,0,0,0,0,1,1,0,0,0,0,1
119950102,9491,9490,1017606,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9491,9490,1017606,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9491,9490,1017606,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0
119950102,9491,9490,1017607,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16,1,15,0,0,15,0,0,0,1,0,15,1,1,1,1,0,0,1
119950102,9491,9490,1017607,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,10,0,10,0,0,15,0,0,0,2,1,10,3,1,0,1,0,0,3
119950102,9491,9490,1017607,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,2,3,14,2,12,2,0,15,0,0,0,0,1,12,2,1,3,2,0,0,0
119950102,9491,9490,1017607,4,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2,1,11,0,11,1,0,15,0,0,0,1,0,11,2,1,0,0,0,0,1
119950102,9491,9490,1017609,1,0,0,0,0,1,1,0,4,0,1,0,0,2,0,1,0,0,0,0,0,2,15,0,2,0,6,1,0,1,1,0,4,0,0,1
119950102,9491,9490,1017609,2,0,0,0,0,2,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,15,0,1,0,2,0,0,1,1,0,4,0,0,1
119950102,9491,9490,1017609,3,0,0,0,0,1,0,0,3,0,0,0,0,2,0,1,0,0,0,0,1,1,5,0,0,0,3,0,0,1,1,1,1,0,0,0
119950102,9491,9490,1017609,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9491,9490,1017612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119950102,9491,9490,1017612,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
