matchId,squadId,oppSquadId,period,attempt_from_zone1,attempt_from_zone2,attempts1,attempts2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
117080101,806,8118,1,6.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,56.0,7.0,1.0,1.0,0.0,1.0,6.0,8.0,2.0,0.0,5.0,5.0,1.0,5.0,7.0,1.0,5.0,1.0,6.0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,13.0,2.0,0.0,9.0,4.0,7.0,6.0,1.0,36.0,0.0,100.0,2.0,0.0,13.0,78.0,46.15384615384615,75.0,-28.846153846153847
117080101,806,8118,2,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,38.0,10.0,1.0,1.0,3.0,4.0,7.0,10.0,2.0,100.0,4.0,4.0,1.0,5.0,7.0,2.0,4.0,1.0,5.0,3.0,2.0,0.0,3.0,1.0,2.0,0.0,29.5,4.0,1.0,14.0,3.0,6.0,6.0,0.0,39.0,0.0,0.0,1.0,0.0,13.0,78.0,38.46153846153847,76.92307692307693,-38.46153846153847
117080101,806,8118,3,6.0,2.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,50.0,5.0,0.0,0.0,2.0,2.0,4.0,13.0,1.0,0.0,5.0,5.0,0.0,1.0,8.0,3.0,5.0,0.0,5.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,14.0,0.0,0.0,5.0,3.0,5.0,6.0,0.0,52.0,0.0,67.0,5.0,0.0,16.0,96.0,31.25,63.63636363636363,-32.38636363636363
117080101,806,8118,4,7.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,67.0,9.0,1.0,1.0,2.0,3.0,9.0,12.0,4.0,50.0,4.0,7.0,1.0,7.0,10.0,2.0,7.0,1.0,8.0,6.0,2.0,0.0,3.0,2.0,2.0,0.0,46.5,1.0,0.0,10.0,1.0,9.0,6.0,1.0,42.0,0.0,0.0,1.0,0.0,16.0,96.0,50.0,60.0,-10.0
117080101,8118,806,1,11.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,78.0,3.0,0.0,0.0,4.0,4.0,13.0,18.0,4.0,75.0,2.0,11.0,1.0,12.0,13.0,1.0,11.0,1.0,12.0,7.0,3.0,2.0,0.0,3.0,1.0,0.0,105.5,1.0,0.0,4.0,0.0,13.0,3.0,1.0,64.0,0.0,100.0,1.0,0.0,16.0,96.0,75.0,46.15384615384615,28.846153846153847
117080101,8118,806,2,10.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,75.0,3.0,0.0,0.0,3.0,3.0,8.0,12.0,5.0,60.0,3.0,9.0,1.0,8.0,11.0,1.0,9.0,1.0,10.0,6.0,3.0,1.0,1.0,3.0,0.0,100.0,100.0,1.0,0.0,4.0,2.0,11.0,3.0,3.0,61.0,0.0,100.0,1.0,1.0,13.0,78.0,76.92307692307693,38.46153846153847,38.46153846153847
117080101,8118,806,3,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,57.0,3.0,0.0,0.0,7.0,7.0,7.0,9.0,1.0,100.0,4.0,7.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,49.0,5.0,1.0,8.0,1.0,7.0,4.0,0.0,48.0,0.0,40.0,3.0,0.0,11.0,66.0,63.63636363636363,31.25,32.38636363636363
117080101,8118,806,4,9.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,78.0,5.0,0.0,0.0,3.0,3.0,10.0,14.0,5.0,20.0,4.0,8.0,1.0,9.0,10.0,1.0,8.0,1.0,9.0,7.0,1.0,1.0,2.0,3.0,1.0,0.0,85.5,0.0,1.0,5.0,1.0,10.0,5.0,2.0,58.0,0.0,100.0,1.0,0.0,15.0,90.0,60.0,50.0,10.0
