matchId,squadId,playerId,period,periodSeconds,distanceCode,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
117080101,8118,1019169,1,32,0,1,goal,1,32,0,1,-1
117080101,806,1013431,1,60,0,2,goal,1,60,1,1,0
117080101,8118,80150,1,97,3,3,goal,1,97,1,2,-1
117080101,806,1013431,1,113,0,2,goal,1,113,2,2,0
117080101,8118,80150,1,153,0,0,goal,1,153,2,3,-1
117080101,8118,80150,1,190,0,2,goal,1,190,2,4,-2
117080101,8118,1019169,1,209,0,1,goal,1,209,2,5,-3
117080101,8118,80150,1,241,0,1,goal,1,241,2,6,-4
117080101,8118,1019169,1,271,0,1,goal,1,271,2,7,-5
117080101,806,1013675,1,289,1,2,goal,1,289,3,7,-4
117080101,806,1013675,1,344,3,1,goal,1,344,4,7,-3
117080101,806,1013431,1,376,3,3,goal,1,376,5,7,-2
117080101,8118,1019169,1,402,3,3,goal,1,402,5,8,-3
117080101,8118,80150,1,441,3,3,goal,1,441,5,9,-4
117080101,8118,80150,1,467,1,1,2pt Goal,2,467,5,11,-6
117080101,806,1013675,1,498,1,0,2pt Goal,2,498,7,11,-4
117080101,8118,80150,1,521,3,3,goal,1,521,7,12,-5
117080101,8118,80150,1,549,1,0,2pt Miss,0,549,7,12,-5
117080101,806,1013431,1,569,3,1,miss,0,569,7,12,-5
117080101,8118,80150,1,600,3,1,goal,1,600,7,13,-6
117080101,8118,80150,2,22,3,3,goal,1,622,7,14,-7
117080101,806,1013675,2,50,3,3,goal,1,650,8,14,-6
117080101,806,1013431,2,89,0,2,goal,1,689,9,14,-5
117080101,806,1013675,2,110,0,1,miss,0,710,9,14,-5
117080101,8118,1019169,2,132,1,1,miss,0,732,9,14,-5
117080101,8118,80150,2,137,3,1,goal,1,737,9,15,-6
117080101,8118,1019169,2,164,3,3,goal,1,764,9,16,-7
117080101,8118,80150,2,259,0,2,goal,1,859,9,17,-8
117080101,8118,1019169,2,292,0,1,goal,1,892,9,18,-9
117080101,8118,1019169,2,354,0,1,goal,1,954,9,19,-10
117080101,806,1013431,2,390,0,1,goal,1,990,10,19,-9
117080101,806,1013431,2,421,3,3,goal,1,1021,11,19,-8
117080101,8118,1019169,2,450,3,1,goal,1,1050,11,20,-9
117080101,806,1013675,2,467,1,1,2pt Goal,2,1067,13,20,-7
117080101,8118,80150,2,491,1,1,2pt Goal,2,1091,13,22,-9
117080101,8118,80150,2,559,3,3,goal,1,1159,13,23,-10
117080101,8118,80150,2,583,3,3,goal,1,1183,13,24,-11
117080101,806,1013431,2,600,1,1,2pt Miss,0,1200,13,24,-11
117080101,8118,1019169,3,43,0,2,goal,1,1243,13,25,-12
117080101,806,1013675,3,63,0,1,goal,1,1263,14,25,-11
117080101,8118,80150,3,96,3,1,goal,1,1296,14,26,-12
117080101,806,1013431,3,135,0,2,goal,1,1335,15,26,-11
117080101,8118,1019169,3,164,0,2,goal,1,1364,15,27,-12
117080101,8118,1019169,3,218,1,1,goal,1,1418,15,28,-13
117080101,8118,1019169,3,237,3,3,goal,1,1437,15,29,-14
117080101,806,1013675,3,265,3,3,goal,1,1465,16,29,-13
117080101,806,1013431,3,307,0,1,goal,1,1507,17,29,-12
117080101,806,1013431,3,405,3,3,miss,0,1605,17,29,-12
117080101,806,1013675,3,416,3,1,goal,1,1616,18,29,-11
117080101,806,1013675,3,499,1,2,2pt Miss,0,1699,18,29,-11
117080101,8118,80150,3,531,0,2,goal,1,1731,18,30,-12
117080101,806,1013431,3,558,1,1,2pt Miss,0,1758,18,30,-12
117080101,8118,80150,3,579,3,3,goal,1,1779,18,31,-13
117080101,806,1013675,4,32,0,1,goal,1,1832,19,31,-12
117080101,8118,80150,4,66,0,2,goal,1,1866,19,32,-13
117080101,806,1013431,4,85,0,1,goal,1,1885,20,32,-12
117080101,8118,1019169,4,105,0,0,goal,1,1905,20,33,-13
117080101,806,1013431,4,118,0,0,goal,1,1918,21,33,-12
117080101,8118,1019169,4,135,0,2,goal,1,1935,21,34,-13
117080101,806,1013431,4,160,3,1,goal,1,1960,22,34,-12
117080101,8118,80150,4,187,3,3,goal,1,1987,22,35,-13
117080101,8118,80150,4,244,3,1,goal,1,2044,22,36,-14
117080101,8118,80150,4,273,0,2,goal,1,2073,22,37,-15
117080101,806,1013675,4,300,3,3,goal,1,2100,23,37,-14
117080101,8118,80150,4,328,0,1,goal,1,2128,23,38,-15
117080101,806,1013675,4,352,0,1,goal,1,2152,24,38,-14
117080101,8118,1019169,4,416,0,2,miss,0,2216,24,38,-14
117080101,806,1013431,4,431,1,2,2pt Goal,2,2231,26,38,-12
117080101,806,1013675,4,454,1,1,2pt Miss,0,2254,26,38,-12
117080101,806,1013675,4,472,0,2,goal,1,2272,27,38,-11
117080101,8118,80150,4,494,3,3,goal,1,2294,27,39,-12
117080101,806,1013431,4,570,1,1,2pt Miss,0,2370,27,39,-12
117080101,8118,80150,4,595,1,1,2pt Goal,2,2395,27,41,-14
