matchId,playerId,squadId,minutesPlayed
117080101,1013675,806,40.0
117080101,1013431,806,40.0
117080101,80439,806,40.0
117080101,1009742,806,40.0
117080101,1014127,806,20.0
117080101,1003784,806,40.0
117080101,998404,806,30.0
117080101,80574,806,20.0
117080101,1007299,806,10.0
117080101,80150,8118,40.0
117080101,1019169,8118,40.0
117080101,1022764,8118,40.0
117080101,80701,8118,40.0
117080101,1001356,8118,40.0
117080101,1001803,8118,40.0
117080101,1013638,8118,40.0
117080101,1025014,8118,0.0
117080101,1022763,8118,0.0
117080101,1009743,8118,0.0
117080101,1019170,8118,0.0
117080101,1013629,8118,0.0
