matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80281304,802,3,12,2,0,0,55,45,1,25,57,11,31,74,19,55,5,0,18,5,2,63,13,6,0,17,86,91.1124190700412,63.95348837209303,77.10843373493977,-13.154945362846739
80281304,805,3,3,0,2,1,54,36,5,18,61,12,38,76,12,64,2,0,16,8,2,55,16,13,0,15,83,87.93407886992348,77.10843373493977,63.95348837209303,13.154945362846739
