matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
93550108,997595,Tiana,Metuarau,T.Metuarau,Metuarau,841
93550108,80637,Tenika,Leota,T.Leota,"Leota, T",841
93550108,80639,Mereana,Makea,M.Makea,"Makea, M",841
93550108,80640,Mila,Reuelu-Buchanan,M.Reuelu-Buchanan,"Reuelu-Buchanan, M",841
93550108,80638,Tori,Watt,T.Watt,"Watt, T",841
93550108,997594,Marcelle,Parkes,M.Parkes,Parkes,841
93550108,992989,Selina,Duggan,S.Duggan,"Duggan, S",841
93550108,80636,LeeJean,Friesen-Kahui,L.Friesen-Kahui,"Friesen-Kahui, L",841
93550108,994734,Wanaka,Noanoa,W.Noanoa,"Noanoa, W",841
93550108,992990,Amy,O'Neill,A.O'Neill,"O'Neill, A",841
93550108,997593,Emo,Vaeau,E.Vaeau,Vaeau,841
93550108,998991,Alice,Walker,A.Walker,Walker,841
93550108,994766,Bayley,Smith,B.Smith,"Smith, B",7249
93550108,994764,Sarah,Marshall,S.Marshall,"Marshall, S",7249
93550108,997467,Alena,Saili,A.Saili,Saili,7249
93550108,994731,Laura,Moffett,L.Moffett,"Moffett, L",7249
93550108,994727,Louise,Calder,L.Calder,"Calder, L",7249
93550108,997592,Moira,Macdonald,M.Macdonald,Macdonald,7249
93550108,994732,Laura,Overton,L.Overton,"Overton, L",7249
93550108,994763,Emily,Henderson,E.Henderson,"Henderson, E",7249
93550108,994765,Kerri-Ann,Sinclair,K.Sinclair,"Sinclair, K",7249
93550108,997466,Rachel,Marshall,R.Marshall,Marshall,7249
93550108,998967,Jenna,Kean,J.Kean,Kean,7249
93550108,997468,Patricia,Hopcroft,P.Hopcroft,Hopcroft,7249
