matchId,playerId,squadId,minutesPlayed
113911203,80078,807,60.0
113911203,993463,807,60.0
113911203,1004472,807,55.3
113911203,80833,807,60.0
113911203,991905,807,60.0
113911203,1007219,807,60.0
113911203,1005495,807,60.0
113911203,1021092,807,0.0
113911203,1007220,807,4.7
113911203,1016035,807,0.0
113911203,80826,810,60.0
113911203,994215,810,38.733333333333334
113911203,80473,810,60.0
113911203,998408,810,60.0
113911203,80534,810,60.0
113911203,1014130,810,60.0
113911203,80343,810,60.0
113911203,1000231,810,0.0
113911203,1007298,810,21.266666666666666
113911203,1004510,810,0.0
