matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107241401,810,8118,3,3,0,0,1,57,70,44,3,3,13,165,59,86,11,55,30,54,66,6,60,46,6,8,10,6,0,50,329,14,1,86,60,17,32,96.0,5,49,0,30,3.0,96.0,62.5,66.0377358490566,-3.5377358490566024
107241401,8118,810,6,4,0,0,0,60,74,36,4,4,17,179,63,87,14,71,24,57,79,9,70,49,10,11,6,10,0,33,439,7,4,87,44,12,27,106.0,3,51,0,34,3.0,106.0,66.0377358490566,62.5,3.5377358490566024
