matchId,squadId,oppSquadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,jumperNumber,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers,reboundsPer60,turnoverHeldPer60,netPointsPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,goal_from_zone2Per60,goal_from_zone1Per60,pointsPer60,goalMissesPer60,goalAssistsPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,goalsPer60,offsidesPer60,goal2Per60,goal1Per60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,contactPenaltiesPer60,gainToGoalPercPer60,centrePassToGoalPercPer60,interceptPassThrownPer60,gainPer60,blockedPer60,deflectionWithGainPer60,tossUpWinPer60,feedsPer60,attempt2Per60,attempt1Per60,secondPhaseReceivePer60,jumperNumberPer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
127150304,804,810,80577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,15.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,30.0,2.0,0.0,17.0,2.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,30.0,17.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,60.0,0.0,1.0,2.0,0.0,-10.0,-10.0
127150304,804,810,991901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,16.0,24.0,1.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,0.0,97.5,0.0,0.0,6.0,6.0,0.0,3.0,4.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,97.5,6.0,1.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,60.0,16.0,2.0,6.0,1.0,-10.0,-10.0
127150304,804,810,1001701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,60.0,0.0,19.0,0.0,0.0,8.0,0.0,0.0,1.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,19.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,60.0,0.0,0.0,0.0,0.0,-10.0,-10.0
127150304,804,810,1001708,18.0,8.0,18.0,8.0,0.0,1.0,0.0,0.0,1.0,13.0,0.0,7.0,0.0,0.0,2.0,2.0,13.0,16.0,1.0,0.0,5.0,14.0,4.0,11.0,26.0,8.0,14.0,4.0,18.0,2.0,1.0,6.0,60.0,4.0,32.5,2.0,0.0,10.0,0.0,22.0,9.0,4.0,1.0,13.0,0.0,0.0,2.0,1.0,0.0,32.5,10.0,2.0,5.0,4.0,14.0,22.0,8.0,11.0,8.0,13.0,2.0,18.0,18.0,0.0,4.0,14.0,4.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,16.0,8.0,18.0,13.0,6.0,1.0,1.0,0.0,0.0,9.0,26.0,2.0,4.0,60.0,13.0,2.0,0.0,1.0,-10.0,-10.0
127150304,804,810,1001711,16.0,4.0,16.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,14.0,2.0,3.0,20.0,4.0,14.0,2.0,16.0,0.0,0.0,8.0,34.916666666666664,2.0,29.0,0.0,0.0,3.0,0.0,18.0,3.0,3.0,1.0,9.0,0.0,0.0,1.0,1.7183770883054894,0.0,49.83293556085919,5.155131264916468,0.0,1.7183770883054894,3.436754176610979,24.05727923627685,30.93078758949881,6.873508353221958,5.155131264916468,6.873508353221958,0.0,0.0,27.49403341288783,27.49403341288783,0.0,3.436754176610979,24.05727923627685,3.436754176610979,0.0,5.155131264916468,0.0,0.0,0.0,0.0,1.7183770883054894,0.0,0.0,10.310262529832936,6.873508353221958,27.49403341288783,15.465393794749405,13.747016706443915,0.0,0.0,0.0,0.0,5.155131264916468,34.36754176610979,0.0,5.155131264916468,60.0,8.591885441527447,1.7183770883054894,0.0,0.0,-3.0,-5.155131264916468
127150304,804,810,1005495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,30.0,0.0,17.5,2.0,0.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,60.0,0.0,0.0,0.0,2.0,-6.0,-12.0
127150304,804,810,1022297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,21.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,45.0,0.0,28.5,0.0,0.0,2.0,0.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,38.0,2.6666666666666665,0.0,5.333333333333333,0.0,0.0,0.0,0.0,16.0,0.0,26.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,28.0,0.0,0.0,6.666666666666666,6.666666666666666,0.0,0.0,0.0,1.3333333333333333,5.333333333333333,0.0,0.0,4.0,60.0,21.333333333333332,2.6666666666666665,0.0,0.0,-10.0,-13.333333333333332
127150304,804,810,1027543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,30.0,0.0,52.0,2.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,60.0,0.0,0.0,2.0,6.0,-4.0,-8.0
127150304,804,810,1034295,13.0,6.0,13.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,11.0,3.0,1.0,19.0,5.0,11.0,3.0,14.0,0.0,0.0,10.0,25.083333333333332,4.0,-3.5,0.0,0.0,0.0,0.0,17.0,5.0,2.0,1.0,3.0,0.0,0.0,1.0,2.39202657807309,0.0,-8.372093023255815,0.0,0.0,2.39202657807309,7.17607973421927,26.312292358803987,40.66445182724253,11.960132890365449,2.39202657807309,14.35215946843854,0.0,0.0,31.09634551495017,33.48837209302326,0.0,7.17607973421927,26.312292358803987,9.56810631229236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39202657807309,14.35215946843854,31.09634551495017,7.17607973421927,23.920265780730897,0.0,0.0,0.0,2.39202657807309,11.960132890365449,45.44850498338871,0.0,4.78405315614618,60.0,2.39202657807309,2.39202657807309,0.0,0.0,-7.0,-16.74418604651163
127150304,804,810,1034300,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,13.5,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,54.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,20.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,16.0,36.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,60.0,28.0,8.0,0.0,0.0,0.0,0.0
