matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeToScore,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
127150304,804,810,47,18,47,18,2,3,1,0,1,54,61,53,3,3,11,14,58,80,11,64,18,39,9,43,65,17,39,9,48,36,7,5,4,6,Q4 14:07,10,12,316,8,0,62,9,57,28,5,51,48,35,4,0,0,56,11,2.04,90.96000000000001,90.96000000000001,52.770448548812666,74.15730337078652,-21.386854821973856
127150304,810,804,70,2,70,2,3,2,0,1,0,57,78,35,3,3,14,17,64,81,17,71,17,65,1,58,72,6,65,1,66,46,12,8,6,4,Q4 14:29,3,50,494,16,1,52,10,67,20,13,51,52,28,3,0,0,73,9,3.0,89.0,89.0,74.15730337078652,52.770448548812666,21.386854821973856
