matchId,playerId,squadId,minutesPlayed
111081201,1001711,806,42.1
111081201,1001846,806,27.683333333333334
111081201,80439,806,60.0
111081201,80574,806,43.25
111081201,1007304,806,26.866666666666667
111081201,998404,806,60.0
111081201,1001803,806,48.13333333333333
111081201,1013674,806,0.0
111081201,1013431,806,0.0
111081201,1009742,806,16.75
111081201,1003784,806,45.0
111081201,1001944,806,50.21666666666667
111081201,80826,810,60.0
111081201,994215,810,60.0
111081201,1000231,810,51.666666666666664
111081201,80473,810,60.0
111081201,998408,810,60.0
111081201,80534,810,45.0
111081201,80343,810,60.0
111081201,1014130,810,23.333333333333332
111081201,80452,810,0.0
111081201,1019164,810,0.0
111081201,1004510,810,0.0
111081201,995218,810,0.0
