matchId,playerId,squadId,minutesPlayed
107241002,1001944,806,44.96666666666667
107241002,999128,806,59.96666666666667
107241002,1009742,806,59.96666666666667
107241002,80574,806,59.96666666666667
107241002,1007304,806,38.18333333333333
107241002,1003784,806,59.96666666666667
107241002,998404,806,59.96666666666667
107241002,1001711,806,15.0
107241002,1001846,806,0.0
107241002,994219,806,0.0
107241002,80304,806,21.783333333333335
107241002,1013629,806,0.0
107241002,80826,810,59.96666666666667
107241002,994215,810,59.96666666666667
107241002,993360,810,59.96666666666667
107241002,80473,810,48.983333333333334
107241002,998408,810,59.96666666666667
107241002,80452,810,35.5
107241002,80343,810,59.96666666666667
107241002,995218,810,0.0
107241002,80534,810,35.45
107241002,1004510,810,0.0
107241002,1000231,810,0.0
